# time_s	wind_ms	x1_blade_m	x2_tower_m	blade_velocity	tower_velocity
60.540	6.476	0.399	0.018	0.833	0.119
60.550	6.464	0.408	0.020	0.813	0.124
60.560	6.454	0.416	0.021	0.792	0.129
60.570	6.445	0.423	0.022	0.770	0.134
60.580	6.437	0.431	0.024	0.748	0.140
60.590	6.429	0.438	0.025	0.725	0.145
60.600	6.422	0.445	0.026	0.701	0.150
60.610	6.416	0.452	0.028	0.677	0.156
60.620	6.411	0.459	0.030	0.652	0.161
60.630	6.408	0.465	0.031	0.627	0.166
60.640	6.407	0.471	0.033	0.601	0.172
60.650	6.409	0.477	0.035	0.576	0.177
60.660	6.415	0.483	0.036	0.550	0.183
60.670	6.424	0.488	0.038	0.524	0.188
60.680	6.436	0.493	0.040	0.498	0.194
60.690	6.450	0.498	0.042	0.472	0.199
60.700	6.467	0.503	0.044	0.446	0.205
60.710	6.484	0.507	0.046	0.421	0.210
60.720	6.501	0.511	0.048	0.395	0.215
60.730	6.516	0.515	0.051	0.370	0.221
60.740	6.528	0.519	0.053	0.346	0.226
60.750	6.536	0.522	0.055	0.321	0.231
60.760	6.541	0.525	0.057	0.297	0.237
60.770	6.540	0.528	0.060	0.273	0.242
60.780	6.536	0.531	0.062	0.250	0.247
60.790	6.527	0.533	0.065	0.226	0.252
60.800	6.515	0.535	0.067	0.203	0.257
60.810	6.500	0.537	0.070	0.180	0.261
60.820	6.485	0.539	0.073	0.158	0.266
60.830	6.469	0.540	0.075	0.136	0.271
60.840	6.453	0.541	0.078	0.114	0.276
60.850	6.440	0.542	0.081	0.093	0.280
60.860	6.429	0.543	0.084	0.072	0.284
60.870	6.420	0.544	0.086	0.051	0.289
60.880	6.415	0.544	0.089	0.031	0.293
60.890	6.413	0.544	0.092	0.012	0.297
60.900	6.413	0.544	0.095	-0.007	0.301
60.910	6.416	0.544	0.098	-0.026	0.304
60.920	6.420	0.544	0.101	-0.044	0.308
60.930	6.424	0.543	0.104	-0.061	0.312
60.940	6.430	0.543	0.108	-0.077	0.315
60.950	6.435	0.542	0.111	-0.093	0.318
60.960	6.439	0.541	0.114	-0.107	0.321
60.970	6.443	0.540	0.117	-0.121	0.324
60.980	6.445	0.539	0.120	-0.134	0.327
60.990	6.446	0.537	0.124	-0.146	0.329
61.000	6.446	0.536	0.127	-0.157	0.332
61.010	6.445	0.534	0.130	-0.167	0.334
61.020	6.444	0.532	0.134	-0.177	0.336
61.030	6.442	0.530	0.137	-0.186	0.338
61.040	6.440	0.528	0.140	-0.194	0.340
61.050	6.439	0.526	0.144	-0.201	0.341
61.060	6.438	0.524	0.147	-0.207	0.343
61.070	6.439	0.522	0.151	-0.213	0.344
61.080	6.441	0.520	0.154	-0.217	0.345
61.090	6.444	0.518	0.158	-0.220	0.346
61.100	6.450	0.516	0.161	-0.223	0.347
61.110	6.457	0.514	0.165	-0.224	0.347
61.120	6.465	0.511	0.168	-0.225	0.348
61.130	6.476	0.509	0.171	-0.224	0.348
61.140	6.488	0.507	0.175	-0.223	0.348
61.150	6.501	0.505	0.178	-0.221	0.348
61.160	6.515	0.503	0.182	-0.217	0.347
61.170	6.530	0.500	0.185	-0.213	0.347
61.180	6.544	0.498	0.189	-0.208	0.346
61.190	6.558	0.496	0.192	-0.202	0.345
61.200	6.571	0.494	0.196	-0.196	0.344
61.210	6.582	0.492	0.199	-0.188	0.343
61.220	6.592	0.490	0.203	-0.180	0.341
61.230	6.600	0.489	0.206	-0.171	0.340
61.240	6.606	0.487	0.209	-0.161	0.338
61.250	6.611	0.485	0.213	-0.151	0.336
61.260	6.615	0.484	0.216	-0.140	0.334
61.270	6.619	0.483	0.219	-0.128	0.332
61.280	6.622	0.481	0.223	-0.117	0.329
61.290	6.626	0.480	0.226	-0.104	0.327
61.300	6.631	0.479	0.229	-0.091	0.324
61.310	6.638	0.479	0.233	-0.077	0.321
61.320	6.646	0.478	0.236	-0.063	0.318
61.330	6.656	0.477	0.239	-0.049	0.315
61.340	6.667	0.477	0.242	-0.034	0.311
61.350	6.680	0.477	0.245	-0.019	0.308
61.360	6.692	0.476	0.248	-0.004	0.304
61.370	6.704	0.476	0.251	0.012	0.301
61.380	6.713	0.477	0.254	0.028	0.297
61.390	6.720	0.477	0.257	0.043	0.293
61.400	6.723	0.478	0.260	0.060	0.289
61.410	6.721	0.478	0.263	0.076	0.285
61.420	6.715	0.479	0.266	0.092	0.281
61.430	6.703	0.480	0.269	0.108	0.276
61.440	6.686	0.481	0.271	0.124	0.272
61.450	6.665	0.483	0.274	0.140	0.267
61.460	6.641	0.484	0.277	0.155	0.262
61.470	6.615	0.486	0.279	0.171	0.258
61.480	6.588	0.487	0.282	0.186	0.253
61.490	6.562	0.489	0.284	0.201	0.248
61.500	6.539	0.491	0.287	0.215	0.243
61.510	6.520	0.494	0.289	0.229	0.238
61.520	6.505	0.496	0.291	0.242	0.233
61.530	6.496	0.498	0.294	0.255	0.228
61.540	6.493	0.501	0.296	0.268	0.222
61.550	6.495	0.504	0.298	0.281	0.217
61.560	6.501	0.507	0.300	0.293	0.212
61.570	6.511	0.510	0.302	0.306	0.206
61.580	6.523	0.513	0.304	0.318	0.201
61.590	6.536	0.516	0.306	0.330	0.195
61.600	6.547	0.519	0.308	0.342	0.190
61.610	6.557	0.523	0.310	0.353	0.184
61.620	6.563	0.527	0.312	0.364	0.179
61.630	6.564	0.530	0.314	0.374	0.173
61.640	6.561	0.534	0.316	0.384	0.167
61.650	6.554	0.538	0.317	0.393	0.162
61.660	6.543	0.542	0.319	0.402	0.156
61.670	6.529	0.546	0.320	0.410	0.151
61.680	6.513	0.550	0.322	0.417	0.145
61.690	6.497	0.554	0.323	0.424	0.139
61.700	6.482	0.558	0.325	0.430	0.134
61.710	6.470	0.563	0.326	0.436	0.128
61.720	6.461	0.567	0.327	0.441	0.122
61.730	6.457	0.572	0.328	0.445	0.117
61.740	6.458	0.576	0.329	0.449	0.111
61.750	6.464	0.581	0.331	0.452	0.106
61.760	6.475	0.585	0.332	0.455	0.100
61.770	6.490	0.590	0.333	0.458	0.095
61.780	6.508	0.594	0.333	0.460	0.089
61.790	6.528	0.599	0.334	0.462	0.084
61.800	6.548	0.604	0.335	0.464	0.078
61.810	6.567	0.608	0.336	0.466	0.073
61.820	6.583	0.613	0.337	0.467	0.067
61.830	6.596	0.618	0.337	0.468	0.062
61.840	6.604	0.622	0.338	0.469	0.057
61.850	6.607	0.627	0.338	0.469	0.052
61.860	6.605	0.632	0.339	0.468	0.046
61.870	6.597	0.636	0.339	0.467	0.041
61.880	6.585	0.641	0.340	0.464	0.036
61.890	6.569	0.646	0.340	0.462	0.031
61.900	6.549	0.650	0.340	0.458	0.026
61.910	6.528	0.655	0.341	0.454	0.021
61.920	6.507	0.659	0.341	0.449	0.016
61.930	6.487	0.664	0.341	0.443	0.012
61.940	6.470	0.668	0.341	0.436	0.007
61.950	6.457	0.672	0.341	0.429	0.002
61.960	6.449	0.677	0.341	0.421	-0.003
61.970	6.446	0.681	0.341	0.412	-0.007
61.980	6.450	0.685	0.341	0.403	-0.012
61.990	6.460	0.689	0.341	0.393	-0.016
62.000	6.477	0.693	0.341	0.383	-0.020
62.010	6.499	0.696	0.340	0.373	-0.025
62.020	6.526	0.700	0.340	0.362	-0.029
62.030	6.556	0.704	0.340	0.352	-0.033
62.040	6.589	0.707	0.339	0.341	-0.037
62.050	6.623	0.711	0.339	0.331	-0.041
62.060	6.657	0.714	0.339	0.321	-0.045
62.070	6.688	0.717	0.338	0.311	-0.049
62.080	6.716	0.720	0.338	0.301	-0.053
62.090	6.740	0.723	0.337	0.291	-0.057
62.100	6.758	0.726	0.336	0.281	-0.061
62.110	6.772	0.729	0.336	0.271	-0.064
62.120	6.781	0.731	0.335	0.261	-0.068
62.130	6.785	0.734	0.334	0.251	-0.071
62.140	6.786	0.736	0.334	0.240	-0.075
62.150	6.784	0.739	0.333	0.229	-0.078
62.160	6.780	0.741	0.332	0.218	-0.081
62.170	6.776	0.743	0.331	0.207	-0.085
62.180	6.774	0.745	0.330	0.196	-0.088
62.190	6.773	0.747	0.330	0.184	-0.091
62.200	6.775	0.749	0.329	0.172	-0.094
62.210	6.779	0.750	0.328	0.160	-0.097
62.220	6.786	0.752	0.327	0.148	-0.100
62.230	6.795	0.753	0.326	0.135	-0.103
62.240	6.806	0.755	0.325	0.123	-0.106
62.250	6.816	0.756	0.324	0.110	-0.108
62.260	6.825	0.757	0.323	0.097	-0.111
62.270	6.832	0.758	0.321	0.084	-0.114
62.280	6.834	0.759	0.320	0.071	-0.116
62.290	6.832	0.759	0.319	0.057	-0.119
62.300	6.824	0.760	0.318	0.044	-0.121
62.310	6.810	0.760	0.317	0.031	-0.123
62.320	6.791	0.760	0.315	0.018	-0.126
62.330	6.766	0.760	0.314	0.004	-0.128
62.340	6.737	0.760	0.313	-0.011	-0.130
62.350	6.705	0.760	0.312	-0.025	-0.132
62.360	6.671	0.760	0.310	-0.041	-0.135
62.370	6.637	0.759	0.309	-0.056	-0.137
62.380	6.602	0.759	0.307	-0.072	-0.139
62.390	6.570	0.758	0.306	-0.087	-0.141
62.400	6.539	0.757	0.305	-0.104	-0.142
62.410	6.511	0.756	0.303	-0.120	-0.144
62.420	6.486	0.755	0.302	-0.136	-0.146
62.430	6.464	0.753	0.300	-0.153	-0.148
62.440	6.444	0.752	0.299	-0.169	-0.150
62.450	6.426	0.750	0.297	-0.186	-0.151
62.460	6.410	0.748	0.296	-0.203	-0.153
62.470	6.394	0.746	0.294	-0.219	-0.155
62.480	6.380	0.744	0.293	-0.236	-0.156
62.490	6.367	0.741	0.291	-0.252	-0.158
62.500	6.354	0.738	0.290	-0.268	-0.159
62.510	6.343	0.736	0.288	-0.284	-0.161
62.520	6.334	0.733	0.286	-0.300	-0.162
62.530	6.327	0.730	0.285	-0.316	-0.164
62.540	6.323	0.726	0.283	-0.331	-0.165
62.550	6.323	0.723	0.281	-0.345	-0.167
62.560	6.325	0.720	0.280	-0.359	-0.168
62.570	6.331	0.716	0.278	-0.373	-0.169
62.580	6.341	0.712	0.276	-0.386	-0.171
62.590	6.354	0.708	0.275	-0.399	-0.172
62.600	6.369	0.704	0.273	-0.410	-0.173
62.610	6.386	0.700	0.271	-0.421	-0.175
62.620	6.404	0.696	0.269	-0.432	-0.176
62.630	6.423	0.691	0.268	-0.441	-0.177
62.640	6.442	0.687	0.266	-0.450	-0.179
62.650	6.461	0.682	0.264	-0.458	-0.180
62.660	6.480	0.678	0.262	-0.465	-0.181
62.670	6.498	0.673	0.260	-0.471	-0.182
62.680	6.516	0.668	0.259	-0.477	-0.184
62.690	6.534	0.663	0.257	-0.482	-0.185
62.700	6.552	0.659	0.255	-0.486	-0.186
62.710	6.569	0.654	0.253	-0.489	-0.187
62.720	6.587	0.649	0.251	-0.491	-0.188
62.730	6.604	0.644	0.249	-0.493	-0.190
62.740	6.620	0.639	0.247	-0.494	-0.191
62.750	6.634	0.634	0.245	-0.495	-0.192
62.760	6.645	0.629	0.244	-0.494	-0.193
62.770	6.653	0.624	0.242	-0.494	-0.194
62.780	6.656	0.619	0.240	-0.493	-0.195
62.790	6.655	0.614	0.238	-0.491	-0.197
62.800	6.649	0.609	0.236	-0.489	-0.198
62.810	6.637	0.605	0.234	-0.487	-0.199
62.820	6.621	0.600	0.232	-0.485	-0.200
62.830	6.602	0.595	0.230	-0.483	-0.201
62.840	6.581	0.590	0.228	-0.481	-0.202
62.850	6.559	0.585	0.226	-0.479	-0.203
62.860	6.538	0.580	0.224	-0.477	-0.204
62.870	6.520	0.576	0.222	-0.474	-0.205
62.880	6.507	0.571	0.220	-0.472	-0.206
62.890	6.499	0.566	0.217	-0.469	-0.207
62.900	6.496	0.562	0.215	-0.466	-0.208
62.910	6.499	0.557	0.213	-0.463	-0.209
62.920	6.508	0.552	0.211	-0.459	-0.210
62.930	6.521	0.548	0.209	-0.456	-0.211
62.940	6.536	0.543	0.207	-0.451	-0.212
62.950	6.552	0.539	0.205	-0.447	-0.213
62.960	6.568	0.534	0.203	-0.442	-0.213
62.970	6.581	0.530	0.201	-0.436	-0.214
62.980	6.591	0.526	0.198	-0.430	-0.215
62.990	6.597	0.521	0.196	-0.424	-0.216
63.000	6.599	0.517	0.194	-0.417	-0.216
63.010	6.597	0.513	0.192	-0.410	-0.217
63.020	6.591	0.509	0.190	-0.403	-0.218
63.030	6.583	0.505	0.188	-0.396	-0.218
63.040	6.575	0.501	0.185	-0.388	-0.219
63.050	6.568	0.497	0.183	-0.380	-0.220
63.060	6.562	0.493	0.181	-0.372	-0.220
63.070	6.560	0.490	0.179	-0.365	-0.221
63.080	6.561	0.486	0.177	-0.357	-0.221
63.090	6.565	0.483	0.174	-0.349	-0.221
63.100	6.572	0.479	0.172	-0.341	-0.222
63.110	6.581	0.476	0.170	-0.333	-0.222
63.120	6.590	0.472	0.168	-0.324	-0.222
63.130	6.599	0.469	0.166	-0.316	-0.222
63.140	6.606	0.466	0.163	-0.307	-0.223
63.150	6.609	0.463	0.161	-0.299	-0.223
63.160	6.610	0.460	0.159	-0.290	-0.223
63.170	6.606	0.457	0.157	-0.282	-0.223
63.180	6.600	0.454	0.154	-0.274	-0.223
63.190	6.592	0.452	0.152	-0.266	-0.223
63.200	6.583	0.449	0.150	-0.258	-0.222
63.210	6.575	0.447	0.148	-0.250	-0.222
63.220	6.571	0.444	0.146	-0.242	-0.222
63.230	6.572	0.442	0.143	-0.235	-0.222
63.240	6.579	0.439	0.141	-0.227	-0.221
63.250	6.592	0.437	0.139	-0.220	-0.221
63.260	6.613	0.435	0.137	-0.212	-0.220
63.270	6.641	0.433	0.134	-0.205	-0.220
63.280	6.673	0.431	0.132	-0.197	-0.219
63.290	6.709	0.429	0.130	-0.189	-0.218
63.300	6.747	0.427	0.128	-0.180	-0.217
63.310	6.783	0.425	0.126	-0.171	-0.217
63.320	6.816	0.424	0.124	-0.162	-0.216
63.330	6.844	0.422	0.121	-0.152	-0.215
63.340	6.865	0.421	0.119	-0.142	-0.214
63.350	6.878	0.419	0.117	-0.132	-0.212
63.360	6.883	0.418	0.115	-0.122	-0.211
63.370	6.880	0.417	0.113	-0.113	-0.210
63.380	6.871	0.416	0.111	-0.103	-0.209
63.390	6.856	0.415	0.109	-0.095	-0.207
63.400	6.838	0.414	0.107	-0.086	-0.206
63.410	6.819	0.413	0.105	-0.079	-0.204
63.420	6.799	0.412	0.103	-0.072	-0.203
63.430	6.780	0.412	0.101	-0.065	-0.201
63.440	6.764	0.411	0.099	-0.059	-0.199
63.450	6.750	0.410	0.097	-0.053	-0.197
63.460	6.740	0.410	0.095	-0.049	-0.195
63.470	6.734	0.410	0.093	-0.044	-0.193
63.480	6.730	0.409	0.091	-0.040	-0.191
63.490	6.728	0.409	0.089	-0.036	-0.189
63.500	6.728	0.408	0.087	-0.033	-0.187
63.510	6.730	0.408	0.085	-0.029	-0.185
63.520	6.733	0.408	0.083	-0.026	-0.182
63.530	6.738	0.408	0.081	-0.023	-0.180
63.540	6.743	0.407	0.080	-0.021	-0.177
63.550	6.750	0.407	0.078	-0.018	-0.175
63.560	6.759	0.407	0.076	-0.016	-0.172
63.570	6.770	0.407	0.075	-0.014	-0.169
63.580	6.782	0.407	0.073	-0.011	-0.166
63.590	6.796	0.407	0.071	-0.009	-0.163
63.600	6.810	0.407	0.070	-0.007	-0.161
63.610	6.824	0.407	0.068	-0.005	-0.158
63.620	6.837	0.406	0.066	-0.002	-0.154
63.630	6.846	0.406	0.065	-0.000	-0.151
63.640	6.852	0.406	0.063	0.001	-0.148
63.650	6.853	0.406	0.062	0.003	-0.145
63.660	6.848	0.407	0.060	0.005	-0.141
63.670	6.837	0.407	0.059	0.006	-0.138
63.680	6.821	0.407	0.058	0.007	-0.135
63.690	6.800	0.407	0.056	0.007	-0.131
63.700	6.776	0.407	0.055	0.007	-0.128
63.710	6.751	0.407	0.054	0.006	-0.124
63.720	6.727	0.407	0.053	0.004	-0.120
63.730	6.706	0.407	0.051	0.002	-0.117
63.740	6.690	0.407	0.050	-0.000	-0.113
63.750	6.681	0.407	0.049	-0.003	-0.109
63.760	6.681	0.407	0.048	-0.006	-0.105
63.770	6.688	0.407	0.047	-0.008	-0.101
63.780	6.703	0.407	0.046	-0.011	-0.097
63.790	6.725	0.407	0.045	-0.013	-0.093
63.800	6.752	0.406	0.044	-0.015	-0.089
63.810	6.783	0.406	0.043	-0.017	-0.085
63.820	6.814	0.406	0.043	-0.018	-0.081
63.830	6.844	0.406	0.042	-0.019	-0.077
63.840	6.870	0.406	0.041	-0.020	-0.073
63.850	6.892	0.406	0.040	-0.020	-0.069
63.860	6.909	0.405	0.040	-0.021	-0.064
63.870	6.920	0.405	0.039	-0.021	-0.060
63.880	6.925	0.405	0.038	-0.021	-0.056
63.890	6.926	0.405	0.038	-0.021	-0.052
63.900	6.924	0.404	0.037	-0.021	-0.047
63.910	6.919	0.404	0.037	-0.022	-0.043
63.920	6.914	0.404	0.037	-0.022	-0.039
63.930	6.910	0.404	0.036	-0.022	-0.035
63.940	6.907	0.404	0.036	-0.023	-0.030
63.950	6.906	0.403	0.036	-0.023	-0.026
63.960	6.906	0.403	0.035	-0.024	-0.021
63.970	6.907	0.403	0.035	-0.024	-0.017
63.980	6.908	0.403	0.035	-0.024	-0.013
63.990	6.907	0.402	0.035	-0.025	-0.008
64.000	6.903	0.402	0.035	-0.025	-0.004
64.010	6.897	0.402	0.035	-0.026	0.000
64.020	6.886	0.402	0.035	-0.026	0.005
64.030	6.870	0.401	0.035	-0.027	0.009
64.040	6.851	0.401	0.035	-0.027	0.013
64.050	6.829	0.401	0.035	-0.028	0.018
64.060	6.804	0.401	0.035	-0.030	0.022
64.070	6.780	0.400	0.036	-0.031	0.026
64.080	6.756	0.400	0.036	-0.033	0.031
64.090	6.734	0.400	0.036	-0.035	0.035
64.100	6.717	0.399	0.037	-0.038	0.039
64.110	6.703	0.399	0.037	-0.040	0.043
64.120	6.695	0.398	0.037	-0.042	0.048
64.130	6.690	0.398	0.038	-0.044	0.052
64.140	6.690	0.398	0.038	-0.046	0.056
64.150	6.691	0.397	0.039	-0.048	0.060
64.160	6.694	0.397	0.040	-0.050	0.064
64.170	6.697	0.396	0.040	-0.052	0.068
64.180	6.698	0.396	0.041	-0.053	0.072
64.190	6.697	0.395	0.042	-0.054	0.076
64.200	6.694	0.394	0.043	-0.055	0.080
64.210	6.687	0.394	0.043	-0.055	0.084
64.220	6.678	0.393	0.044	-0.056	0.088
64.230	6.668	0.393	0.045	-0.056	0.092
64.240	6.657	0.392	0.046	-0.057	0.095
64.250	6.646	0.392	0.047	-0.057	0.099
64.260	6.638	0.391	0.048	-0.058	0.103
64.270	6.633	0.390	0.049	-0.058	0.106
64.280	6.631	0.390	0.050	-0.058	0.110
64.290	6.632	0.389	0.051	-0.058	0.113
64.300	6.636	0.389	0.052	-0.058	0.117
64.310	6.642	0.388	0.054	-0.057	0.120
64.320	6.649	0.388	0.055	-0.056	0.123
64.330	6.656	0.387	0.056	-0.054	0.127
64.340	6.661	0.387	0.057	-0.053	0.130
64.350	6.663	0.386	0.059	-0.051	0.133
64.360	6.660	0.386	0.060	-0.049	0.136
64.370	6.653	0.385	0.061	-0.046	0.139
64.380	6.642	0.385	0.063	-0.044	0.142
64.390	6.627	0.384	0.064	-0.041	0.145
64.400	6.609	0.384	0.066	-0.038	0.148
64.410	6.590	0.383	0.067	-0.036	0.150
64.420	6.570	0.383	0.069	-0.034	0.153
64.430	6.553	0.383	0.070	-0.031	0.156
64.440	6.538	0.382	0.072	-0.029	0.158
64.450	6.527	0.382	0.073	-0.027	0.161
64.460	6.521	0.382	0.075	-0.024	0.163
64.470	6.520	0.382	0.077	-0.021	0.165
64.480	6.523	0.381	0.078	-0.018	0.168
64.490	6.530	0.381	0.080	-0.015	0.170
64.500	6.540	0.381	0.082	-0.011	0.172
64.510	6.551	0.381	0.083	-0.008	0.174
64.520	6.563	0.381	0.085	-0.003	0.176
64.530	6.574	0.381	0.087	0.001	0.178
64.540	6.584	0.381	0.089	0.006	0.179
64.550	6.591	0.381	0.091	0.012	0.181
64.560	6.598	0.381	0.092	0.017	0.183
64.570	6.602	0.381	0.094	0.023	0.184
64.580	6.606	0.382	0.096	0.029	0.186
64.590	6.610	0.382	0.098	0.035	0.187
64.600	6.614	0.382	0.100	0.041	0.189
64.610	6.619	0.383	0.102	0.048	0.190
64.620	6.626	0.383	0.104	0.054	0.191
64.630	6.634	0.384	0.106	0.061	0.192
64.640	6.644	0.385	0.107	0.068	0.193
64.650	6.654	0.385	0.109	0.076	0.194
64.660	6.664	0.386	0.111	0.083	0.195
64.670	6.672	0.387	0.113	0.090	0.196
64.680	6.678	0.388	0.115	0.098	0.197
64.690	6.680	0.389	0.117	0.106	0.197
64.700	6.679	0.390	0.119	0.113	0.198
64.710	6.674	0.391	0.121	0.121	0.199
64.720	6.665	0.392	0.123	0.129	0.199
64.730	6.653	0.394	0.125	0.136	0.199
64.740	6.639	0.395	0.127	0.144	0.200
64.750	6.625	0.397	0.129	0.151	0.200
64.760	6.611	0.398	0.131	0.158	0.200
64.770	6.600	0.400	0.133	0.165	0.200
64.780	6.593	0.401	0.135	0.172	0.201
64.790	6.591	0.403	0.137	0.178	0.201
64.800	6.593	0.405	0.139	0.185	0.201
64.810	6.601	0.407	0.141	0.192	0.201
64.820	6.614	0.409	0.143	0.198	0.200
64.830	6.630	0.411	0.145	0.205	0.200
64.840	6.649	0.413	0.147	0.212	0.200
64.850	6.668	0.415	0.149	0.219	0.200
64.860	6.687	0.417	0.151	0.226	0.199
64.870	6.702	0.420	0.153	0.233	0.199
64.880	6.714	0.422	0.155	0.239	0.199
64.890	6.721	0.424	0.157	0.246	0.198
64.900	6.723	0.427	0.159	0.252	0.198
64.910	6.719	0.430	0.161	0.259	0.197
64.920	6.711	0.432	0.163	0.265	0.196
64.930	6.699	0.435	0.165	0.271	0.196
64.940	6.684	0.438	0.167	0.277	0.195
64.950	6.668	0.440	0.169	0.282	0.194
64.960	6.652	0.443	0.171	0.287	0.193
64.970	6.637	0.446	0.173	0.292	0.193
64.980	6.624	0.449	0.175	0.297	0.192
64.990	6.614	0.452	0.177	0.301	0.191
65.000	6.607	0.455	0.179	0.305	0.190
65.010	6.604	0.458	0.180	0.308	0.189
65.020	6.604	0.461	0.182	0.311	0.188
65.030	6.606	0.464	0.184	0.314	0.187
65.040	6.611	0.467	0.186	0.317	0.186
65.050	6.616	0.471	0.188	0.320	0.185
65.060	6.622	0.474	0.190	0.322	0.183
65.070	6.628	0.477	0.192	0.325	0.182
65.080	6.632	0.480	0.193	0.327	0.181
65.090	6.636	0.484	0.195	0.329	0.180
65.100	6.638	0.487	0.197	0.330	0.179
65.110	6.638	0.490	0.199	0.332	0.177
65.120	6.637	0.494	0.201	0.333	0.176
65.130	6.635	0.497	0.202	0.334	0.175
65.140	6.631	0.500	0.204	0.334	0.173
65.150	6.627	0.504	0.206	0.335	0.172
65.160	6.623	0.507	0.207	0.335	0.170
65.170	6.619	0.510	0.209	0.335	0.169
65.180	6.615	0.514	0.211	0.334	0.167
65.190	6.612	0.517	0.213	0.334	0.166
65.200	6.611	0.520	0.214	0.333	0.164
65.210	6.610	0.524	0.216	0.332	0.163
65.220	6.612	0.527	0.217	0.330	0.161
65.230	6.614	0.530	0.219	0.329	0.160
65.240	6.618	0.534	0.221	0.327	0.158
65.250	6.623	0.537	0.222	0.325	0.157
65.260	6.630	0.540	0.224	0.323	0.155
65.270	6.636	0.543	0.225	0.321	0.153
65.280	6.643	0.546	0.227	0.319	0.152
65.290	6.648	0.550	0.228	0.317	0.150
65.300	6.653	0.553	0.230	0.315	0.148
65.310	6.656	0.556	0.231	0.312	0.146
65.320	6.657	0.559	0.233	0.309	0.145
65.330	6.655	0.562	0.234	0.306	0.143
65.340	6.651	0.565	0.236	0.303	0.141
65.350	6.646	0.568	0.237	0.300	0.139
65.360	6.639	0.571	0.238	0.296	0.138
65.370	6.631	0.574	0.240	0.293	0.136
65.380	6.624	0.577	0.241	0.289	0.134
65.390	6.619	0.580	0.242	0.285	0.132
65.400	6.616	0.583	0.244	0.281	0.130
65.410	6.616	0.585	0.245	0.276	0.128
65.420	6.621	0.588	0.246	0.272	0.126
65.430	6.630	0.591	0.248	0.268	0.125
65.440	6.643	0.593	0.249	0.263	0.123
65.450	6.660	0.596	0.250	0.258	0.121
65.460	6.680	0.599	0.251	0.253	0.119
65.470	6.702	0.601	0.252	0.249	0.117
65.480	6.724	0.604	0.254	0.244	0.115
65.490	6.746	0.606	0.255	0.239	0.113
65.500	6.764	0.608	0.256	0.234	0.111
65.510	6.780	0.611	0.257	0.230	0.109
65.520	6.790	0.613	0.258	0.225	0.107
65.530	6.796	0.615	0.259	0.221	0.105
65.540	6.797	0.618	0.260	0.217	0.103
65.550	6.794	0.620	0.261	0.213	0.101
65.560	6.787	0.622	0.262	0.208	0.099
65.570	6.778	0.624	0.263	0.203	0.097
65.580	6.768	0.626	0.264	0.198	0.095
65.590	6.759	0.628	0.265	0.193	0.092
