# time_s	wind_ms	x1_blade_m	x2_tower_m	blade_velocity	tower_velocity
60.580	3.677	0.162	0.009	0.294	0.052
60.590	3.674	0.164	0.009	0.285	0.054
60.600	3.670	0.167	0.010	0.277	0.056
60.610	3.667	0.170	0.010	0.268	0.058
60.620	3.665	0.173	0.011	0.258	0.060
60.630	3.663	0.175	0.011	0.249	0.062
60.640	3.663	0.178	0.012	0.239	0.064
60.650	3.664	0.180	0.013	0.230	0.066
60.660	3.667	0.182	0.013	0.220	0.068
60.670	3.671	0.184	0.014	0.210	0.070
60.680	3.677	0.186	0.015	0.200	0.072
60.690	3.684	0.188	0.015	0.190	0.074
60.700	3.691	0.190	0.016	0.180	0.076
60.710	3.700	0.192	0.017	0.170	0.078
60.720	3.707	0.194	0.018	0.159	0.080
60.730	3.715	0.195	0.019	0.149	0.082
60.740	3.720	0.197	0.019	0.139	0.084
60.750	3.724	0.198	0.020	0.129	0.086
60.760	3.726	0.199	0.021	0.119	0.088
60.770	3.726	0.200	0.022	0.109	0.090
60.780	3.724	0.201	0.023	0.099	0.092
60.790	3.720	0.202	0.024	0.089	0.094
60.800	3.714	0.203	0.025	0.080	0.096
60.810	3.707	0.204	0.026	0.070	0.098
60.820	3.700	0.204	0.027	0.060	0.100
60.830	3.692	0.205	0.028	0.051	0.102
60.840	3.685	0.205	0.029	0.041	0.103
60.850	3.679	0.206	0.030	0.032	0.105
60.860	3.673	0.206	0.031	0.022	0.107
60.870	3.669	0.206	0.032	0.013	0.108
60.880	3.667	0.206	0.033	0.004	0.110
60.890	3.666	0.206	0.034	-0.004	0.112
60.900	3.666	0.206	0.035	-0.013	0.113
60.910	3.667	0.206	0.037	-0.021	0.115
60.920	3.669	0.206	0.038	-0.029	0.116
60.930	3.671	0.206	0.039	-0.036	0.117
60.940	3.674	0.205	0.040	-0.044	0.119
60.950	3.676	0.205	0.041	-0.051	0.120
60.960	3.678	0.204	0.042	-0.057	0.121
60.970	3.680	0.204	0.044	-0.064	0.122
60.980	3.681	0.203	0.045	-0.070	0.123
60.990	3.682	0.202	0.046	-0.075	0.124
61.000	3.682	0.201	0.047	-0.081	0.125
61.010	3.681	0.201	0.049	-0.086	0.126
61.020	3.681	0.200	0.050	-0.091	0.127
61.030	3.680	0.199	0.051	-0.095	0.128
61.040	3.679	0.198	0.052	-0.099	0.128
61.050	3.678	0.197	0.054	-0.103	0.129
61.060	3.678	0.196	0.055	-0.106	0.129
61.070	3.678	0.195	0.056	-0.109	0.130
61.080	3.679	0.194	0.058	-0.112	0.130
61.090	3.681	0.192	0.059	-0.114	0.131
61.100	3.683	0.191	0.060	-0.116	0.131
61.110	3.687	0.190	0.062	-0.118	0.131
61.120	3.691	0.189	0.063	-0.119	0.131
61.130	3.696	0.188	0.064	-0.119	0.131
61.140	3.702	0.186	0.065	-0.120	0.131
61.150	3.708	0.185	0.067	-0.120	0.131
61.160	3.715	0.184	0.068	-0.119	0.131
61.170	3.721	0.183	0.069	-0.118	0.130
61.180	3.728	0.182	0.071	-0.117	0.130
61.190	3.735	0.181	0.072	-0.115	0.130
61.200	3.741	0.179	0.073	-0.113	0.129
61.210	3.746	0.178	0.075	-0.111	0.129
61.220	3.751	0.177	0.076	-0.108	0.128
61.230	3.755	0.176	0.077	-0.105	0.127
61.240	3.758	0.175	0.078	-0.101	0.127
61.250	3.760	0.174	0.080	-0.098	0.126
61.260	3.762	0.173	0.081	-0.094	0.125
61.270	3.764	0.172	0.082	-0.090	0.124
61.280	3.765	0.171	0.083	-0.085	0.123
61.290	3.767	0.171	0.085	-0.080	0.122
61.300	3.770	0.170	0.086	-0.075	0.121
61.310	3.773	0.169	0.087	-0.070	0.119
61.320	3.777	0.168	0.088	-0.064	0.118
61.330	3.781	0.168	0.089	-0.059	0.117
61.340	3.787	0.167	0.091	-0.052	0.115
61.350	3.793	0.167	0.092	-0.046	0.114
61.360	3.799	0.166	0.093	-0.040	0.112
61.370	3.804	0.166	0.094	-0.033	0.111
61.380	3.809	0.166	0.095	-0.026	0.109
61.390	3.812	0.165	0.096	-0.019	0.108
61.400	3.813	0.165	0.097	-0.012	0.106
61.410	3.813	0.165	0.098	-0.005	0.104
61.420	3.809	0.165	0.099	0.002	0.102
61.430	3.804	0.165	0.100	0.010	0.100
61.440	3.796	0.165	0.101	0.017	0.099
61.450	3.786	0.166	0.102	0.025	0.097
61.460	3.774	0.166	0.103	0.032	0.095
61.470	3.762	0.166	0.104	0.039	0.093
61.480	3.749	0.167	0.105	0.047	0.091
61.490	3.737	0.167	0.106	0.054	0.089
61.500	3.726	0.168	0.107	0.061	0.087
61.510	3.717	0.168	0.108	0.068	0.084
61.520	3.710	0.169	0.109	0.074	0.082
61.530	3.706	0.170	0.109	0.081	0.080
61.540	3.704	0.171	0.110	0.088	0.078
61.550	3.705	0.172	0.111	0.094	0.076
61.560	3.708	0.173	0.112	0.101	0.074
61.570	3.713	0.174	0.112	0.108	0.071
61.580	3.719	0.175	0.113	0.114	0.069
61.590	3.725	0.176	0.114	0.120	0.067
61.600	3.730	0.177	0.114	0.126	0.065
61.610	3.734	0.178	0.115	0.132	0.062
61.620	3.737	0.180	0.116	0.138	0.060
61.630	3.738	0.181	0.116	0.143	0.058
61.640	3.737	0.183	0.117	0.149	0.055
61.650	3.733	0.184	0.117	0.154	0.053
61.660	3.728	0.186	0.118	0.159	0.051
61.670	3.721	0.187	0.118	0.164	0.049
61.680	3.714	0.189	0.119	0.168	0.046
61.690	3.706	0.191	0.119	0.172	0.044
61.700	3.699	0.192	0.120	0.176	0.042
61.710	3.693	0.194	0.120	0.180	0.039
61.720	3.689	0.196	0.120	0.184	0.037
61.730	3.687	0.198	0.121	0.187	0.035
61.740	3.688	0.200	0.121	0.190	0.033
61.750	3.690	0.202	0.121	0.193	0.030
61.760	3.696	0.204	0.122	0.195	0.028
61.770	3.703	0.206	0.122	0.198	0.026
61.780	3.711	0.208	0.122	0.200	0.024
61.790	3.721	0.210	0.123	0.202	0.022
61.800	3.730	0.212	0.123	0.204	0.020
61.810	3.739	0.214	0.123	0.206	0.017
61.820	3.747	0.216	0.123	0.207	0.015
61.830	3.753	0.218	0.123	0.208	0.013
61.840	3.757	0.220	0.123	0.210	0.011
61.850	3.759	0.222	0.123	0.210	0.009
61.860	3.758	0.224	0.124	0.211	0.007
61.870	3.754	0.226	0.124	0.211	0.005
61.880	3.748	0.228	0.124	0.211	0.003
61.890	3.740	0.230	0.124	0.210	0.002
61.900	3.731	0.233	0.124	0.209	-0.000
61.910	3.721	0.235	0.124	0.208	-0.002
61.920	3.711	0.237	0.124	0.206	-0.004
61.930	3.702	0.239	0.124	0.204	-0.006
61.940	3.694	0.241	0.124	0.202	-0.008
61.950	3.687	0.243	0.123	0.199	-0.009
61.960	3.683	0.245	0.123	0.196	-0.011
61.970	3.682	0.247	0.123	0.193	-0.013
61.980	3.684	0.249	0.123	0.190	-0.014
61.990	3.689	0.250	0.123	0.186	-0.016
62.000	3.697	0.252	0.123	0.182	-0.017
62.010	3.707	0.254	0.123	0.178	-0.019
62.020	3.720	0.256	0.122	0.173	-0.020
62.030	3.735	0.258	0.122	0.169	-0.022
62.040	3.750	0.259	0.122	0.165	-0.023
62.050	3.766	0.261	0.122	0.160	-0.024
62.060	3.782	0.262	0.121	0.155	-0.026
62.070	3.797	0.264	0.121	0.151	-0.027
62.080	3.810	0.265	0.121	0.146	-0.028
62.090	3.822	0.267	0.121	0.141	-0.030
62.100	3.831	0.268	0.120	0.136	-0.031
62.110	3.837	0.270	0.120	0.131	-0.032
62.120	3.841	0.271	0.120	0.126	-0.033
62.130	3.843	0.272	0.119	0.120	-0.034
62.140	3.843	0.273	0.119	0.115	-0.035
62.150	3.842	0.274	0.119	0.109	-0.036
62.160	3.841	0.275	0.118	0.103	-0.037
62.170	3.839	0.276	0.118	0.097	-0.038
62.180	3.838	0.277	0.118	0.091	-0.039
62.190	3.837	0.278	0.117	0.085	-0.040
62.200	3.838	0.279	0.117	0.078	-0.041
62.210	3.840	0.280	0.116	0.072	-0.042
62.220	3.844	0.281	0.116	0.065	-0.043
62.230	3.848	0.281	0.115	0.058	-0.044
62.240	3.853	0.282	0.115	0.051	-0.044
62.250	3.858	0.282	0.115	0.044	-0.045
62.260	3.862	0.283	0.114	0.038	-0.046
62.270	3.865	0.283	0.114	0.031	-0.047
62.280	3.866	0.283	0.113	0.024	-0.047
62.290	3.865	0.283	0.113	0.017	-0.048
62.300	3.862	0.284	0.112	0.010	-0.049
62.310	3.855	0.284	0.112	0.003	-0.049
62.320	3.846	0.284	0.111	-0.005	-0.050
62.330	3.834	0.284	0.111	-0.012	-0.050
62.340	3.821	0.283	0.110	-0.019	-0.051
62.350	3.805	0.283	0.110	-0.027	-0.051
62.360	3.789	0.283	0.109	-0.034	-0.052
62.370	3.773	0.283	0.109	-0.042	-0.052
62.380	3.757	0.282	0.108	-0.049	-0.053
62.390	3.741	0.282	0.108	-0.057	-0.053
62.400	3.727	0.281	0.107	-0.065	-0.054
62.410	3.713	0.280	0.107	-0.073	-0.054
62.420	3.702	0.279	0.106	-0.080	-0.055
62.430	3.691	0.279	0.105	-0.088	-0.055
62.440	3.681	0.278	0.105	-0.096	-0.056
62.450	3.673	0.277	0.104	-0.104	-0.056
62.460	3.665	0.276	0.104	-0.111	-0.056
62.470	3.658	0.274	0.103	-0.119	-0.057
62.480	3.651	0.273	0.103	-0.126	-0.057
62.490	3.645	0.272	0.102	-0.134	-0.058
62.500	3.639	0.271	0.101	-0.141	-0.058
62.510	3.634	0.269	0.101	-0.148	-0.058
62.520	3.629	0.268	0.100	-0.155	-0.059
62.530	3.626	0.266	0.100	-0.162	-0.059
62.540	3.624	0.264	0.099	-0.169	-0.059
62.550	3.624	0.263	0.099	-0.175	-0.060
62.560	3.625	0.261	0.098	-0.182	-0.060
62.570	3.628	0.259	0.097	-0.188	-0.060
62.580	3.633	0.257	0.097	-0.193	-0.061
62.590	3.639	0.255	0.096	-0.199	-0.061
62.600	3.646	0.253	0.096	-0.204	-0.061
62.610	3.654	0.251	0.095	-0.209	-0.062
62.620	3.663	0.249	0.094	-0.213	-0.062
62.630	3.672	0.247	0.094	-0.218	-0.063
62.640	3.681	0.245	0.093	-0.221	-0.063
62.650	3.690	0.242	0.092	-0.225	-0.063
62.660	3.698	0.240	0.092	-0.228	-0.064
62.670	3.707	0.238	0.091	-0.231	-0.064
62.680	3.716	0.235	0.090	-0.233	-0.065
62.690	3.724	0.233	0.090	-0.236	-0.065
62.700	3.733	0.231	0.089	-0.238	-0.065
62.710	3.741	0.228	0.089	-0.239	-0.066
62.720	3.749	0.226	0.088	-0.240	-0.066
62.730	3.758	0.224	0.087	-0.241	-0.067
62.740	3.765	0.221	0.087	-0.242	-0.067
62.750	3.772	0.219	0.086	-0.242	-0.068
62.760	3.777	0.216	0.085	-0.242	-0.068
62.770	3.781	0.214	0.084	-0.242	-0.068
62.780	3.782	0.211	0.084	-0.242	-0.069
62.790	3.782	0.209	0.083	-0.241	-0.069
62.800	3.779	0.207	0.082	-0.240	-0.070
62.810	3.773	0.204	0.082	-0.239	-0.070
62.820	3.766	0.202	0.081	-0.238	-0.071
62.830	3.757	0.199	0.080	-0.236	-0.071
62.840	3.747	0.197	0.080	-0.234	-0.072
62.850	3.736	0.195	0.079	-0.232	-0.072
62.860	3.726	0.192	0.078	-0.230	-0.073
62.870	3.718	0.190	0.077	-0.228	-0.073
62.880	3.712	0.188	0.077	-0.225	-0.074
62.890	3.708	0.186	0.076	-0.223	-0.075
62.900	3.707	0.183	0.075	-0.220	-0.075
62.910	3.708	0.181	0.074	-0.218	-0.076
62.920	3.712	0.179	0.074	-0.215	-0.076
62.930	3.718	0.177	0.073	-0.212	-0.077
62.940	3.725	0.175	0.072	-0.208	-0.077
62.950	3.733	0.173	0.071	-0.205	-0.078
62.960	3.741	0.171	0.071	-0.201	-0.078
62.970	3.747	0.169	0.070	-0.197	-0.079
62.980	3.752	0.167	0.069	-0.193	-0.079
62.990	3.755	0.165	0.068	-0.189	-0.080
63.000	3.755	0.163	0.067	-0.184	-0.080
63.010	3.754	0.161	0.067	-0.180	-0.081
63.020	3.752	0.159	0.066	-0.175	-0.081
63.030	3.748	0.158	0.065	-0.171	-0.081
63.040	3.744	0.156	0.064	-0.166	-0.082
63.050	3.741	0.154	0.063	-0.161	-0.082
63.060	3.738	0.153	0.063	-0.156	-0.083
63.070	3.737	0.151	0.062	-0.151	-0.083
63.080	3.737	0.150	0.061	-0.147	-0.084
63.090	3.739	0.148	0.060	-0.142	-0.084
63.100	3.743	0.147	0.059	-0.137	-0.084
63.110	3.747	0.146	0.058	-0.132	-0.085
63.120	3.751	0.144	0.057	-0.127	-0.085
63.130	3.755	0.143	0.057	-0.122	-0.085
63.140	3.759	0.142	0.056	-0.117	-0.086
63.150	3.761	0.141	0.055	-0.112	-0.086
63.160	3.761	0.140	0.054	-0.107	-0.086
63.170	3.759	0.139	0.053	-0.102	-0.086
63.180	3.756	0.138	0.052	-0.097	-0.087
63.190	3.752	0.137	0.051	-0.092	-0.087
63.200	3.748	0.136	0.051	-0.087	-0.087
63.210	3.744	0.135	0.050	-0.082	-0.087
63.220	3.742	0.134	0.049	-0.077	-0.087
63.230	3.743	0.133	0.048	-0.072	-0.087
63.240	3.746	0.133	0.047	-0.068	-0.088
63.250	3.753	0.132	0.046	-0.063	-0.088
63.260	3.762	0.131	0.045	-0.059	-0.088
63.270	3.775	0.131	0.044	-0.054	-0.088
63.280	3.791	0.130	0.044	-0.049	-0.088
63.290	3.808	0.130	0.043	-0.045	-0.087
63.300	3.826	0.130	0.042	-0.040	-0.087
63.310	3.843	0.129	0.041	-0.036	-0.087
63.320	3.859	0.129	0.040	-0.031	-0.087
63.330	3.872	0.129	0.039	-0.027	-0.087
63.340	3.882	0.128	0.038	-0.022	-0.087
63.350	3.888	0.128	0.038	-0.018	-0.086
63.360	3.890	0.128	0.037	-0.013	-0.086
63.370	3.889	0.128	0.036	-0.009	-0.086
63.380	3.885	0.128	0.035	-0.005	-0.085
63.390	3.878	0.128	0.034	-0.001	-0.085
63.400	3.869	0.128	0.033	0.003	-0.084
63.410	3.860	0.128	0.032	0.007	-0.084
63.420	3.851	0.128	0.032	0.011	-0.083
63.430	3.842	0.128	0.031	0.014	-0.083
63.440	3.834	0.128	0.030	0.017	-0.082
63.450	3.828	0.128	0.029	0.020	-0.082
63.460	3.823	0.129	0.028	0.023	-0.081
63.470	3.820	0.129	0.027	0.026	-0.080
63.480	3.818	0.129	0.027	0.028	-0.080
63.490	3.817	0.129	0.026	0.030	-0.079
63.500	3.817	0.130	0.025	0.032	-0.078
63.510	3.818	0.130	0.024	0.033	-0.077
63.520	3.820	0.130	0.024	0.035	-0.076
63.530	3.822	0.131	0.023	0.036	-0.075
63.540	3.824	0.131	0.022	0.037	-0.074
63.550	3.828	0.131	0.021	0.038	-0.073
63.560	3.832	0.132	0.021	0.039	-0.072
63.570	3.837	0.132	0.020	0.040	-0.071
63.580	3.843	0.133	0.019	0.041	-0.070
63.590	3.849	0.133	0.018	0.042	-0.069
63.600	3.856	0.133	0.018	0.042	-0.068
63.610	3.863	0.134	0.017	0.043	-0.067
63.620	3.869	0.134	0.016	0.043	-0.065
63.630	3.873	0.135	0.016	0.043	-0.064
63.640	3.876	0.135	0.015	0.043	-0.063
63.650	3.876	0.136	0.015	0.043	-0.061
63.660	3.874	0.136	0.014	0.043	-0.060
63.670	3.869	0.136	0.013	0.042	-0.059
63.680	3.861	0.137	0.013	0.042	-0.057
63.690	3.851	0.137	0.012	0.041	-0.056
63.700	3.840	0.138	0.012	0.040	-0.054
63.710	3.828	0.138	0.011	0.038	-0.053
63.720	3.817	0.138	0.011	0.037	-0.051
63.730	3.807	0.139	0.010	0.035	-0.050
63.740	3.799	0.139	0.010	0.033	-0.048
63.750	3.795	0.139	0.009	0.031	-0.046
63.760	3.795	0.140	0.009	0.029	-0.045
63.770	3.798	0.140	0.008	0.027	-0.043
63.780	3.806	0.140	0.008	0.025	-0.041
63.790	3.816	0.141	0.007	0.023	-0.040
63.800	3.829	0.141	0.007	0.021	-0.038
63.810	3.843	0.141	0.007	0.019	-0.036
63.820	3.858	0.141	0.006	0.017	-0.034
63.830	3.872	0.141	0.006	0.015	-0.032
63.840	3.885	0.141	0.006	0.013	-0.031
63.850	3.895	0.142	0.005	0.012	-0.029
63.860	3.903	0.142	0.005	0.010	-0.027
63.870	3.908	0.142	0.005	0.008	-0.025
63.880	3.911	0.142	0.005	0.006	-0.023
63.890	3.911	0.142	0.004	0.005	-0.021
63.900	3.910	0.142	0.004	0.003	-0.020
63.910	3.908	0.142	0.004	0.001	-0.018
63.920	3.906	0.142	0.004	-0.001	-0.016
63.930	3.904	0.142	0.004	-0.003	-0.014
63.940	3.902	0.142	0.003	-0.005	-0.012
63.950	3.902	0.142	0.003	-0.007	-0.010
63.960	3.902	0.142	0.003	-0.008	-0.008
63.970	3.902	0.142	0.003	-0.010	-0.006
63.980	3.903	0.142	0.003	-0.012	-0.004
63.990	3.902	0.141	0.003	-0.014	-0.002
64.000	3.901	0.141	0.003	-0.016	-0.000
64.010	3.897	0.141	0.003	-0.017	0.002
64.020	3.892	0.141	0.003	-0.019	0.003
64.030	3.885	0.141	0.003	-0.021	0.005
64.040	3.876	0.141	0.003	-0.023	0.007
64.050	3.865	0.140	0.003	-0.024	0.009
64.060	3.854	0.140	0.003	-0.026	0.011
64.070	3.842	0.140	0.004	-0.028	0.013
64.080	3.831	0.139	0.004	-0.030	0.015
64.090	3.820	0.139	0.004	-0.032	0.017
64.100	3.812	0.139	0.004	-0.034	0.018
64.110	3.806	0.138	0.004	-0.036	0.020
64.120	3.802	0.138	0.004	-0.037	0.022
64.130	3.800	0.138	0.005	-0.039	0.024
64.140	3.799	0.137	0.005	-0.041	0.026
64.150	3.800	0.137	0.005	-0.042	0.027
64.160	3.801	0.136	0.005	-0.044	0.029
64.170	3.803	0.136	0.006	-0.045	0.031
64.180	3.803	0.136	0.006	-0.046	0.033
64.190	3.803	0.135	0.006	-0.047	0.034
64.200	3.801	0.135	0.007	-0.048	0.036
64.210	3.798	0.134	0.007	-0.049	0.038
64.220	3.794	0.134	0.008	-0.050	0.039
64.230	3.789	0.133	0.008	-0.051	0.041
64.240	3.784	0.133	0.008	-0.051	0.043
64.250	3.779	0.132	0.009	-0.051	0.044
64.260	3.775	0.132	0.009	-0.052	0.046
64.270	3.772	0.131	0.010	-0.052	0.047
64.280	3.771	0.131	0.010	-0.052	0.049
64.290	3.772	0.130	0.011	-0.052	0.050
64.300	3.774	0.130	0.011	-0.052	0.051
64.310	3.777	0.129	0.012	-0.052	0.053
64.320	3.780	0.129	0.012	-0.051	0.054
64.330	3.783	0.128	0.013	-0.051	0.055
64.340	3.786	0.127	0.013	-0.050	0.057
64.350	3.786	0.127	0.014	-0.049	0.058
64.360	3.785	0.127	0.014	-0.048	0.059
64.370	3.782	0.126	0.015	-0.047	0.060
64.380	3.777	0.126	0.016	-0.045	0.062
64.390	3.770	0.125	0.016	-0.044	0.063
64.400	3.761	0.125	0.017	-0.043	0.064
64.410	3.752	0.124	0.018	-0.041	0.065
64.420	3.743	0.124	0.018	-0.039	0.066
64.430	3.734	0.123	0.019	-0.038	0.067
64.440	3.727	0.123	0.020	-0.036	0.068
64.450	3.722	0.123	0.020	-0.034	0.069
64.460	3.719	0.122	0.021	-0.032	0.070
64.470	3.719	0.122	0.022	-0.030	0.071
64.480	3.720	0.122	0.022	-0.028	0.071
64.490	3.724	0.122	0.023	-0.026	0.072
64.500	3.728	0.121	0.024	-0.023	0.073
64.510	3.734	0.121	0.025	-0.020	0.074
64.520	3.739	0.121	0.025	-0.018	0.074
64.530	3.744	0.121	0.026	-0.015	0.075
64.540	3.749	0.121	0.027	-0.012	0.076
64.550	3.753	0.121	0.028	-0.009	0.076
64.560	3.756	0.120	0.028	-0.006	0.077
64.570	3.758	0.120	0.029	-0.002	0.077
64.580	3.760	0.120	0.030	0.001	0.078
64.590	3.761	0.120	0.031	0.005	0.078
64.600	3.763	0.121	0.031	0.008	0.079
64.610	3.766	0.121	0.032	0.012	0.079
64.620	3.769	0.121	0.033	0.016	0.079
64.630	3.773	0.121	0.034	0.020	0.080
64.640	3.778	0.121	0.035	0.024	0.080
64.650	3.782	0.121	0.035	0.028	0.080
64.660	3.787	0.122	0.036	0.032	0.081
64.670	3.791	0.122	0.037	0.036	0.081
64.680	3.794	0.122	0.038	0.041	0.081
64.690	3.795	0.123	0.039	0.045	0.081
64.700	3.794	0.123	0.039	0.049	0.081
64.710	3.792	0.124	0.040	0.054	0.081
64.720	3.788	0.124	0.041	0.058	0.081
64.730	3.782	0.125	0.042	0.062	0.081
64.740	3.775	0.126	0.043	0.066	0.081
64.750	3.768	0.126	0.044	0.071	0.081
64.760	3.762	0.127	0.044	0.075	0.081
64.770	3.757	0.128	0.045	0.079	0.081
64.780	3.753	0.129	0.046	0.083	0.081
64.790	3.752	0.129	0.047	0.086	0.081
64.800	3.754	0.130	0.048	0.090	0.081
64.810	3.757	0.131	0.048	0.094	0.081
64.820	3.764	0.132	0.049	0.098	0.081
64.830	3.771	0.133	0.050	0.101	0.081
64.840	3.780	0.134	0.051	0.105	0.080
64.850	3.789	0.135	0.052	0.109	0.080
64.860	3.798	0.136	0.052	0.112	0.080
64.870	3.805	0.138	0.053	0.116	0.080
64.880	3.811	0.139	0.054	0.120	0.079
64.890	3.814	0.140	0.055	0.124	0.079
64.900	3.815	0.141	0.056	0.127	0.079
64.910	3.813	0.143	0.056	0.131	0.079
64.920	3.809	0.144	0.057	0.134	0.078
64.930	3.804	0.145	0.058	0.137	0.078
64.940	3.797	0.147	0.059	0.140	0.077
64.950	3.789	0.148	0.060	0.143	0.077
64.960	3.781	0.149	0.060	0.146	0.077
64.970	3.774	0.151	0.061	0.149	0.076
64.980	3.768	0.152	0.062	0.151	0.076
64.990	3.764	0.154	0.063	0.153	0.076
65.000	3.760	0.155	0.063	0.156	0.075
65.010	3.759	0.157	0.064	0.158	0.075
65.020	3.759	0.159	0.065	0.159	0.074
65.030	3.760	0.160	0.066	0.161	0.074
65.040	3.762	0.162	0.066	0.163	0.073
65.050	3.765	0.163	0.067	0.164	0.073
65.060	3.767	0.165	0.068	0.165	0.072
65.070	3.770	0.167	0.068	0.166	0.072
65.080	3.772	0.168	0.069	0.167	0.071
65.090	3.774	0.170	0.070	0.168	0.071
65.100	3.775	0.172	0.071	0.169	0.070
65.110	3.775	0.174	0.071	0.169	0.070
65.120	3.775	0.175	0.072	0.170	0.069
65.130	3.773	0.177	0.073	0.170	0.069
65.140	3.772	0.179	0.073	0.170	0.068
65.150	3.770	0.180	0.074	0.170	0.068
65.160	3.768	0.182	0.075	0.170	0.067
65.170	3.766	0.184	0.075	0.170	0.067
65.180	3.764	0.185	0.076	0.169	0.066
65.190	3.763	0.187	0.077	0.169	0.066
65.200	3.762	0.189	0.077	0.168	0.065
65.210	3.762	0.190	0.078	0.167	0.065
65.220	3.762	0.192	0.079	0.166	0.064
65.230	3.764	0.194	0.079	0.165	0.064
65.240	3.766	0.195	0.080	0.164	0.063
65.250	3.768	0.197	0.081	0.163	0.063
65.260	3.771	0.199	0.081	0.161	0.062
65.270	3.774	0.200	0.082	0.160	0.061
65.280	3.777	0.202	0.082	0.158	0.061
65.290	3.780	0.203	0.083	0.156	0.060
65.300	3.782	0.205	0.084	0.154	0.060
65.310	3.784	0.207	0.084	0.152	0.059
65.320	3.784	0.208	0.085	0.150	0.059
65.330	3.783	0.210	0.085	0.148	0.058
65.340	3.781	0.211	0.086	0.146	0.057
65.350	3.779	0.212	0.087	0.143	0.057
65.360	3.775	0.214	0.087	0.140	0.056
65.370	3.772	0.215	0.088	0.138	0.056
65.380	3.769	0.217	0.088	0.135	0.055
65.390	3.766	0.218	0.089	0.132	0.054
65.400	3.765	0.219	0.089	0.129	0.054
65.410	3.765	0.221	0.090	0.126	0.053
65.420	3.767	0.222	0.090	0.122	0.053
65.430	3.771	0.223	0.091	0.119	0.052
65.440	3.778	0.224	0.091	0.116	0.051
65.450	3.786	0.225	0.092	0.113	0.051
65.460	3.795	0.226	0.092	0.110	0.050
65.470	3.806	0.228	0.093	0.106	0.050
65.480	3.816	0.229	0.093	0.103	0.049
65.490	3.826	0.230	0.094	0.100	0.048
65.500	3.835	0.231	0.094	0.097	0.048
65.510	3.842	0.232	0.095	0.094	0.047
65.520	3.847	0.232	0.095	0.091	0.046
65.530	3.850	0.233	0.096	0.088	0.046
65.540	3.851	0.234	0.096	0.085	0.045
65.550	3.849	0.235	0.097	0.082	0.044
65.560	3.846	0.236	0.097	0.079	0.044
65.570	3.842	0.237	0.098	0.076	0.043
65.580	3.837	0.237	0.098	0.072	0.042
65.590	3.833	0.238	0.098	0.069	0.042
65.600	3.829	0.239	0.099	0.066	0.041
