# time_s	wind_ms	x1_blade_m	x2_tower_m	blade_velocity	tower_velocity
61.470	20.164	0.454	0.320	0.098	0.263
61.480	20.048	0.455	0.323	0.126	0.256
61.490	19.937	0.456	0.325	0.154	0.249
61.500	19.838	0.458	0.328	0.180	0.241
61.510	19.754	0.460	0.330	0.207	0.234
61.520	19.692	0.462	0.332	0.233	0.227
61.530	19.653	0.464	0.335	0.259	0.219
61.540	19.639	0.467	0.337	0.284	0.212
61.550	19.647	0.470	0.339	0.309	0.204
61.560	19.675	0.473	0.341	0.334	0.197
61.570	19.718	0.477	0.343	0.358	0.189
61.580	19.769	0.480	0.345	0.382	0.182
61.590	19.824	0.484	0.346	0.406	0.174
61.600	19.874	0.489	0.348	0.429	0.166
61.610	19.914	0.493	0.350	0.452	0.159
61.620	19.939	0.498	0.351	0.474	0.151
61.630	19.946	0.502	0.353	0.496	0.143
61.640	19.934	0.508	0.354	0.517	0.136
61.650	19.902	0.513	0.356	0.538	0.128
61.660	19.854	0.518	0.357	0.558	0.121
61.670	19.793	0.524	0.358	0.578	0.113
61.680	19.725	0.530	0.359	0.597	0.105
61.690	19.655	0.536	0.360	0.615	0.098
61.700	19.590	0.542	0.361	0.632	0.091
61.710	19.536	0.549	0.362	0.648	0.083
61.720	19.499	0.555	0.363	0.663	0.076
61.730	19.481	0.562	0.363	0.678	0.069
61.740	19.484	0.569	0.364	0.691	0.061
61.750	19.511	0.576	0.365	0.703	0.054
61.760	19.558	0.583	0.365	0.714	0.047
61.770	19.622	0.590	0.366	0.725	0.040
61.780	19.700	0.597	0.366	0.735	0.034
61.790	19.786	0.605	0.366	0.745	0.027
61.800	19.873	0.612	0.366	0.753	0.020
61.810	19.955	0.620	0.367	0.761	0.014
61.820	20.026	0.627	0.367	0.768	0.007
61.830	20.081	0.635	0.367	0.774	0.001
61.840	20.117	0.643	0.367	0.779	-0.005
61.850	20.130	0.651	0.367	0.782	-0.012
61.860	20.120	0.658	0.366	0.785	-0.017
61.870	20.087	0.666	0.366	0.786	-0.023
61.880	20.033	0.674	0.366	0.785	-0.029
61.890	19.962	0.682	0.366	0.783	-0.035
61.900	19.878	0.690	0.365	0.780	-0.040
61.910	19.788	0.697	0.365	0.776	-0.046
61.920	19.696	0.705	0.364	0.770	-0.051
61.930	19.610	0.713	0.364	0.763	-0.056
61.940	19.536	0.720	0.363	0.754	-0.061
61.950	19.478	0.728	0.363	0.744	-0.066
61.960	19.442	0.735	0.362	0.733	-0.070
61.970	19.431	0.743	0.361	0.721	-0.075
61.980	19.447	0.750	0.360	0.708	-0.079
61.990	19.491	0.757	0.360	0.694	-0.083
62.000	19.562	0.764	0.359	0.679	-0.088
62.010	19.657	0.770	0.358	0.664	-0.092
62.020	19.774	0.777	0.357	0.648	-0.095
62.030	19.906	0.783	0.356	0.632	-0.099
62.040	20.048	0.790	0.355	0.616	-0.103
62.050	20.194	0.796	0.354	0.599	-0.106
62.060	20.338	0.802	0.353	0.582	-0.110
62.070	20.473	0.807	0.352	0.565	-0.113
62.080	20.593	0.813	0.351	0.546	-0.116
62.090	20.696	0.818	0.349	0.528	-0.119
62.100	20.777	0.824	0.348	0.508	-0.122
62.110	20.836	0.829	0.347	0.489	-0.124
62.120	20.874	0.833	0.346	0.468	-0.127
62.130	20.892	0.838	0.344	0.447	-0.129
62.140	20.894	0.842	0.343	0.426	-0.132
62.150	20.884	0.846	0.342	0.404	-0.134
62.160	20.869	0.850	0.341	0.381	-0.136
62.170	20.853	0.854	0.339	0.358	-0.138
62.180	20.841	0.857	0.338	0.334	-0.140
62.190	20.837	0.861	0.336	0.310	-0.141
62.200	20.845	0.864	0.335	0.286	-0.143
62.210	20.864	0.866	0.333	0.261	-0.145
62.220	20.895	0.869	0.332	0.235	-0.146
62.230	20.934	0.871	0.331	0.210	-0.148
62.240	20.979	0.873	0.329	0.184	-0.149
62.250	21.024	0.875	0.328	0.159	-0.150
62.260	21.063	0.876	0.326	0.133	-0.151
62.270	21.090	0.877	0.325	0.107	-0.152
62.280	21.101	0.878	0.323	0.081	-0.153
62.290	21.091	0.879	0.322	0.055	-0.154
62.300	21.057	0.879	0.320	0.028	-0.155
62.310	20.998	0.880	0.318	0.001	-0.155
62.320	20.915	0.879	0.317	-0.026	-0.156
62.330	20.809	0.879	0.315	-0.054	-0.157
62.340	20.684	0.878	0.314	-0.082	-0.157
62.350	20.546	0.877	0.312	-0.111	-0.158
62.360	20.399	0.876	0.311	-0.140	-0.158
62.370	20.249	0.875	0.309	-0.170	-0.159
62.380	20.102	0.873	0.307	-0.200	-0.159
62.390	19.961	0.870	0.306	-0.231	-0.159
62.400	19.829	0.868	0.304	-0.262	-0.159
62.410	19.709	0.865	0.303	-0.294	-0.160
62.420	19.601	0.862	0.301	-0.325	-0.160
62.430	19.504	0.859	0.299	-0.357	-0.160
62.440	19.418	0.855	0.298	-0.390	-0.160
62.450	19.341	0.851	0.296	-0.422	-0.160
62.460	19.270	0.847	0.295	-0.454	-0.161
62.470	19.204	0.842	0.293	-0.486	-0.161
62.480	19.142	0.837	0.291	-0.518	-0.161
62.490	19.084	0.832	0.290	-0.549	-0.161
62.500	19.031	0.826	0.288	-0.579	-0.161
62.510	18.984	0.820	0.287	-0.609	-0.162
62.520	18.945	0.814	0.285	-0.639	-0.162
62.530	18.915	0.807	0.283	-0.668	-0.162
62.540	18.898	0.800	0.282	-0.696	-0.162
62.550	18.894	0.793	0.280	-0.723	-0.163
62.560	18.906	0.786	0.278	-0.749	-0.163
62.570	18.932	0.778	0.277	-0.775	-0.163
62.580	18.973	0.770	0.275	-0.799	-0.164
62.590	19.028	0.762	0.274	-0.822	-0.164
62.600	19.093	0.754	0.272	-0.843	-0.165
62.610	19.166	0.746	0.270	-0.864	-0.165
62.620	19.244	0.737	0.269	-0.883	-0.166
62.630	19.326	0.728	0.267	-0.900	-0.167
62.640	19.408	0.719	0.265	-0.916	-0.168
62.650	19.490	0.710	0.264	-0.931	-0.168
62.660	19.570	0.700	0.262	-0.944	-0.169
62.670	19.649	0.691	0.260	-0.955	-0.170
62.680	19.727	0.681	0.258	-0.965	-0.171
62.690	19.804	0.671	0.257	-0.973	-0.172
62.700	19.880	0.662	0.255	-0.980	-0.174
62.710	19.957	0.652	0.253	-0.985	-0.175
62.720	20.032	0.642	0.252	-0.989	-0.176
62.730	20.106	0.632	0.250	-0.991	-0.178
62.740	20.174	0.622	0.248	-0.992	-0.179
62.750	20.235	0.612	0.246	-0.991	-0.180
62.760	20.283	0.602	0.244	-0.989	-0.182
62.770	20.317	0.592	0.243	-0.986	-0.184
62.780	20.332	0.583	0.241	-0.982	-0.185
62.790	20.325	0.573	0.239	-0.976	-0.187
62.800	20.297	0.563	0.237	-0.970	-0.189
62.810	20.247	0.553	0.235	-0.963	-0.191
62.820	20.178	0.544	0.233	-0.955	-0.193
62.830	20.095	0.534	0.231	-0.947	-0.195
62.840	20.002	0.525	0.229	-0.937	-0.197
62.850	19.908	0.515	0.227	-0.926	-0.199
62.860	19.819	0.506	0.225	-0.915	-0.201
62.870	19.742	0.497	0.223	-0.903	-0.203
62.880	19.683	0.488	0.221	-0.890	-0.206
62.890	19.647	0.479	0.219	-0.877	-0.208
62.900	19.636	0.471	0.217	-0.862	-0.210
62.910	19.650	0.462	0.215	-0.847	-0.213
62.920	19.687	0.454	0.213	-0.831	-0.215
62.930	19.741	0.445	0.211	-0.814	-0.218
62.940	19.807	0.437	0.208	-0.797	-0.220
62.950	19.877	0.430	0.206	-0.779	-0.222
62.960	19.945	0.422	0.204	-0.760	-0.225
62.970	20.003	0.414	0.202	-0.741	-0.227
62.980	20.046	0.407	0.199	-0.721	-0.230
62.990	20.071	0.400	0.197	-0.700	-0.233
63.000	20.078	0.393	0.195	-0.678	-0.235
63.010	20.068	0.386	0.192	-0.656	-0.238
63.020	20.043	0.380	0.190	-0.633	-0.240
63.030	20.010	0.374	0.188	-0.609	-0.243
63.040	19.974	0.368	0.185	-0.586	-0.245
63.050	19.942	0.362	0.183	-0.562	-0.248
63.060	19.918	0.357	0.180	-0.538	-0.250
63.070	19.907	0.351	0.178	-0.514	-0.252
63.080	19.910	0.346	0.175	-0.489	-0.255
63.090	19.928	0.342	0.173	-0.465	-0.257
63.100	19.958	0.337	0.170	-0.440	-0.260
63.110	19.996	0.333	0.167	-0.415	-0.262
63.120	20.037	0.329	0.165	-0.391	-0.264
63.130	20.074	0.325	0.162	-0.366	-0.266
63.140	20.103	0.321	0.159	-0.341	-0.268
63.150	20.119	0.318	0.157	-0.316	-0.270
63.160	20.120	0.315	0.154	-0.292	-0.272
63.170	20.105	0.312	0.151	-0.267	-0.274
63.180	20.077	0.310	0.149	-0.243	-0.276
63.190	20.041	0.307	0.146	-0.218	-0.278
63.200	20.002	0.305	0.143	-0.194	-0.279
63.210	19.970	0.303	0.140	-0.170	-0.281
63.220	19.951	0.302	0.137	-0.146	-0.282
63.230	19.954	0.301	0.135	-0.122	-0.284
63.240	19.983	0.300	0.132	-0.098	-0.285
63.250	20.042	0.299	0.129	-0.074	-0.286
63.260	20.132	0.298	0.126	-0.051	-0.287
63.270	20.250	0.298	0.123	-0.027	-0.288
63.280	20.390	0.297	0.120	-0.004	-0.289
63.290	20.546	0.298	0.117	0.020	-0.289
63.300	20.707	0.298	0.114	0.044	-0.290
63.310	20.864	0.298	0.112	0.069	-0.290
63.320	21.006	0.299	0.109	0.093	-0.291
63.330	21.125	0.300	0.106	0.117	-0.291
63.340	21.215	0.302	0.103	0.141	-0.291
63.350	21.271	0.303	0.100	0.164	-0.291
63.360	21.292	0.305	0.097	0.187	-0.290
63.370	21.281	0.307	0.094	0.208	-0.290
63.380	21.240	0.309	0.091	0.229	-0.289
63.390	21.178	0.311	0.088	0.248	-0.288
63.400	21.099	0.314	0.085	0.267	-0.288
63.410	21.014	0.317	0.083	0.284	-0.286
63.420	20.927	0.320	0.080	0.300	-0.285
63.430	20.847	0.323	0.077	0.315	-0.284
63.440	20.776	0.326	0.074	0.329	-0.282
63.450	20.718	0.329	0.071	0.341	-0.281
63.460	20.675	0.333	0.068	0.352	-0.279
63.470	20.645	0.336	0.066	0.363	-0.277
63.480	20.628	0.340	0.063	0.372	-0.274
63.490	20.620	0.344	0.060	0.380	-0.272
63.500	20.622	0.348	0.057	0.387	-0.269
63.510	20.629	0.352	0.055	0.393	-0.267
63.520	20.643	0.356	0.052	0.398	-0.264
63.530	20.661	0.360	0.050	0.402	-0.261
63.540	20.685	0.364	0.047	0.406	-0.257
63.550	20.716	0.368	0.044	0.409	-0.254
63.560	20.754	0.372	0.042	0.411	-0.250
63.570	20.800	0.376	0.039	0.412	-0.247
63.580	20.853	0.380	0.037	0.413	-0.243
63.590	20.912	0.384	0.035	0.413	-0.239
63.600	20.974	0.388	0.032	0.413	-0.234
63.610	21.034	0.392	0.030	0.412	-0.230
63.620	21.087	0.397	0.028	0.410	-0.225
63.630	21.129	0.401	0.025	0.408	-0.221
63.640	21.154	0.405	0.023	0.405	-0.216
63.650	21.157	0.409	0.021	0.401	-0.211
63.660	21.135	0.413	0.019	0.396	-0.206
63.670	21.088	0.417	0.017	0.390	-0.200
63.680	21.017	0.420	0.015	0.384	-0.195
63.690	20.927	0.424	0.013	0.376	-0.189
63.700	20.823	0.428	0.011	0.367	-0.184
63.710	20.715	0.432	0.009	0.356	-0.178
63.720	20.611	0.435	0.008	0.344	-0.172
63.730	20.521	0.438	0.006	0.331	-0.166
63.740	20.453	0.442	0.004	0.317	-0.159
63.750	20.415	0.445	0.003	0.302	-0.153
63.760	20.411	0.448	0.001	0.287	-0.147
63.770	20.443	0.451	-0.000	0.271	-0.140
63.780	20.509	0.453	-0.002	0.255	-0.134
63.790	20.603	0.456	-0.003	0.239	-0.127
63.800	20.721	0.458	-0.004	0.223	-0.120
63.810	20.851	0.460	-0.005	0.208	-0.113
63.820	20.986	0.462	-0.006	0.192	-0.106
63.830	21.115	0.464	-0.007	0.177	-0.099
63.840	21.230	0.466	-0.008	0.162	-0.092
63.850	21.325	0.467	-0.009	0.148	-0.085
63.860	21.396	0.469	-0.010	0.133	-0.078
63.870	21.443	0.470	-0.011	0.119	-0.070
63.880	21.466	0.471	-0.011	0.105	-0.063
63.890	21.470	0.472	-0.012	0.091	-0.056
63.900	21.459	0.473	-0.013	0.076	-0.048
63.910	21.441	0.473	-0.013	0.062	-0.041
63.920	21.420	0.474	-0.013	0.047	-0.033
63.930	21.402	0.474	-0.014	0.032	-0.026
63.940	21.389	0.475	-0.014	0.017	-0.019
63.950	21.384	0.475	-0.014	0.002	-0.011
63.960	21.384	0.475	-0.014	-0.013	-0.004
63.970	21.388	0.475	-0.014	-0.028	0.004
63.980	21.390	0.474	-0.014	-0.043	0.011
63.990	21.387	0.474	-0.014	-0.058	0.019
64.000	21.373	0.473	-0.014	-0.073	0.026
64.010	21.343	0.472	-0.013	-0.088	0.034
64.020	21.296	0.471	-0.013	-0.103	0.041
64.030	21.230	0.470	-0.013	-0.118	0.048
64.040	21.147	0.469	-0.012	-0.133	0.056
64.050	21.050	0.467	-0.011	-0.148	0.063
64.060	20.945	0.466	-0.011	-0.163	0.070
64.070	20.838	0.464	-0.010	-0.177	0.077
64.080	20.735	0.462	-0.009	-0.192	0.085
64.090	20.643	0.460	-0.008	-0.207	0.092
64.100	20.567	0.458	-0.007	-0.221	0.099
64.110	20.510	0.456	-0.006	-0.236	0.106
64.120	20.472	0.453	-0.005	-0.250	0.112
64.130	20.454	0.451	-0.004	-0.263	0.119
64.140	20.451	0.448	-0.003	-0.276	0.126
64.150	20.459	0.445	-0.002	-0.289	0.132
64.160	20.471	0.442	-0.000	-0.300	0.139
64.170	20.483	0.439	0.001	-0.311	0.145
64.180	20.489	0.436	0.003	-0.322	0.151
64.190	20.485	0.433	0.004	-0.332	0.157
64.200	20.469	0.430	0.006	-0.341	0.163
64.210	20.441	0.426	0.007	-0.350	0.169
64.220	20.402	0.423	0.009	-0.358	0.175
64.230	20.357	0.419	0.011	-0.366	0.181
64.240	20.310	0.415	0.013	-0.372	0.186
64.250	20.266	0.412	0.015	-0.379	0.192
64.260	20.231	0.408	0.017	-0.384	0.197
64.270	20.207	0.404	0.019	-0.389	0.202
64.280	20.198	0.400	0.021	-0.393	0.207
64.290	20.203	0.396	0.023	-0.396	0.212
64.300	20.222	0.392	0.025	-0.398	0.216
64.310	20.249	0.388	0.027	-0.399	0.221
64.320	20.280	0.384	0.029	-0.399	0.225
64.330	20.309	0.380	0.032	-0.398	0.230
64.340	20.330	0.376	0.034	-0.396	0.234
64.350	20.337	0.372	0.036	-0.393	0.237
64.360	20.327	0.368	0.039	-0.390	0.241
64.370	20.298	0.364	0.041	-0.385	0.245
64.380	20.249	0.360	0.044	-0.380	0.248
64.390	20.184	0.357	0.046	-0.375	0.251
64.400	20.106	0.353	0.049	-0.368	0.255
64.410	20.022	0.349	0.051	-0.362	0.258
64.420	19.939	0.346	0.054	-0.354	0.260
64.430	19.862	0.342	0.056	-0.347	0.263
64.440	19.799	0.339	0.059	-0.338	0.265
64.450	19.752	0.335	0.062	-0.330	0.268
64.460	19.727	0.332	0.064	-0.320	0.270
64.470	19.722	0.329	0.067	-0.310	0.272
64.480	19.736	0.326	0.070	-0.300	0.274
64.490	19.767	0.323	0.073	-0.289	0.275
64.500	19.809	0.320	0.075	-0.277	0.277
64.510	19.858	0.318	0.078	-0.264	0.278
64.520	19.908	0.315	0.081	-0.250	0.279
64.530	19.955	0.313	0.084	-0.235	0.280
64.540	19.997	0.310	0.086	-0.220	0.281
64.550	20.031	0.308	0.089	-0.203	0.282
64.560	20.057	0.306	0.092	-0.186	0.282
64.570	20.077	0.304	0.095	-0.168	0.283
64.580	20.093	0.303	0.098	-0.150	0.283
64.590	20.109	0.301	0.101	-0.131	0.283
64.600	20.127	0.300	0.103	-0.111	0.283
64.610	20.150	0.299	0.106	-0.091	0.283
64.620	20.180	0.298	0.109	-0.070	0.283
64.630	20.216	0.298	0.112	-0.049	0.282
64.640	20.257	0.297	0.115	-0.027	0.282
64.650	20.300	0.297	0.118	-0.004	0.281
64.660	20.342	0.297	0.120	0.018	0.281
64.670	20.378	0.298	0.123	0.041	0.280
64.680	20.403	0.298	0.126	0.065	0.279
64.690	20.415	0.299	0.129	0.089	0.278
64.700	20.409	0.300	0.131	0.113	0.276
64.710	20.387	0.301	0.134	0.137	0.275
64.720	20.348	0.303	0.137	0.161	0.274
64.730	20.296	0.304	0.140	0.185	0.272
64.740	20.235	0.306	0.142	0.209	0.271
64.750	20.173	0.309	0.145	0.233	0.269
64.760	20.115	0.311	0.148	0.256	0.267
64.770	20.067	0.314	0.150	0.280	0.265
64.780	20.036	0.317	0.153	0.302	0.264
64.790	20.026	0.320	0.156	0.324	0.262
64.800	20.038	0.323	0.158	0.347	0.260
64.810	20.072	0.327	0.161	0.370	0.258
64.820	20.127	0.331	0.163	0.393	0.255
64.830	20.198	0.335	0.166	0.415	0.253
64.840	20.278	0.339	0.169	0.438	0.251
64.850	20.362	0.343	0.171	0.461	0.249
64.860	20.440	0.348	0.174	0.483	0.247
64.870	20.508	0.353	0.176	0.504	0.244
64.880	20.559	0.358	0.178	0.526	0.242
64.890	20.588	0.364	0.181	0.546	0.239
64.900	20.596	0.369	0.183	0.566	0.237
64.910	20.580	0.375	0.186	0.586	0.235
64.920	20.545	0.381	0.188	0.604	0.232
64.930	20.492	0.387	0.190	0.622	0.230
64.940	20.428	0.393	0.193	0.639	0.227
64.950	20.359	0.400	0.195	0.655	0.225
64.960	20.289	0.406	0.197	0.671	0.222
64.970	20.224	0.413	0.199	0.685	0.220
64.980	20.169	0.420	0.201	0.698	0.218
64.990	20.126	0.427	0.204	0.711	0.215
65.000	20.098	0.434	0.206	0.723	0.213
65.010	20.084	0.441	0.208	0.734	0.210
65.020	20.084	0.449	0.210	0.744	0.208
65.030	20.094	0.456	0.212	0.753	0.206
65.040	20.113	0.464	0.214	0.762	0.203
65.050	20.136	0.472	0.216	0.769	0.201
65.060	20.162	0.479	0.218	0.777	0.199
65.070	20.186	0.487	0.220	0.783	0.196
65.080	20.206	0.495	0.222	0.789	0.194
65.090	20.221	0.503	0.224	0.794	0.192
65.100	20.230	0.511	0.226	0.797	0.190
65.110	20.231	0.519	0.228	0.801	0.188
65.120	20.227	0.527	0.230	0.803	0.186
65.130	20.216	0.535	0.231	0.804	0.184
65.140	20.202	0.543	0.233	0.805	0.181
65.150	20.184	0.551	0.235	0.804	0.180
65.160	20.166	0.559	0.237	0.803	0.178
65.170	20.147	0.567	0.239	0.801	0.176
65.180	20.132	0.575	0.240	0.799	0.174
65.190	20.119	0.583	0.242	0.795	0.172
65.200	20.112	0.591	0.244	0.790	0.170
65.210	20.110	0.599	0.245	0.785	0.169
65.220	20.115	0.607	0.247	0.779	0.167
65.230	20.126	0.614	0.249	0.772	0.165
65.240	20.144	0.622	0.250	0.765	0.164
65.250	20.167	0.630	0.252	0.756	0.162
65.260	20.193	0.637	0.254	0.747	0.161
65.270	20.222	0.645	0.255	0.737	0.159
65.280	20.249	0.652	0.257	0.726	0.158
65.290	20.275	0.659	0.258	0.715	0.156
65.300	20.294	0.666	0.260	0.703	0.155
65.310	20.306	0.673	0.262	0.690	0.154
65.320	20.310	0.680	0.263	0.676	0.152
65.330	20.303	0.687	0.265	0.662	0.151
65.340	20.287	0.693	0.266	0.647	0.150
65.350	20.262	0.700	0.268	0.631	0.149
65.360	20.232	0.706	0.269	0.615	0.148
65.370	20.200	0.712	0.271	0.598	0.147
65.380	20.170	0.718	0.272	0.581	0.145
65.390	20.146	0.724	0.273	0.562	0.144
65.400	20.133	0.729	0.275	0.543	0.143
65.410	20.135	0.735	0.276	0.524	0.142
65.420	20.154	0.740	0.278	0.504	0.141
65.430	20.193	0.745	0.279	0.484	0.140
65.440	20.250	0.749	0.281	0.464	0.139
65.450	20.323	0.754	0.282	0.444	0.138
65.460	20.410	0.758	0.283	0.424	0.137
65.470	20.504	0.763	0.285	0.403	0.136
65.480	20.600	0.766	0.286	0.383	0.135
65.490	20.692	0.770	0.287	0.364	0.134
65.500	20.773	0.774	0.289	0.344	0.133
65.510	20.839	0.777	0.290	0.324	0.132
65.520	20.885	0.780	0.291	0.305	0.131
65.530	20.910	0.783	0.293	0.285	0.130
65.540	20.914	0.786	0.294	0.266	0.129
65.550	20.899	0.788	0.295	0.247	0.128
65.560	20.869	0.791	0.297	0.228	0.127
65.570	20.830	0.793	0.298	0.209	0.126
65.580	20.788	0.795	0.299	0.189	0.125
65.590	20.749	0.797	0.300	0.170	0.124
