# time_s	wind_ms	x1_blade_m	x2_tower_m	blade_velocity	tower_velocity
60.760	20.809	0.611	0.064	0.334	0.271
60.770	20.807	0.614	0.067	0.301	0.277
60.780	20.786	0.617	0.070	0.268	0.283
60.790	20.746	0.620	0.073	0.235	0.289
60.800	20.690	0.622	0.076	0.202	0.295
60.810	20.624	0.624	0.079	0.169	0.300
60.820	20.551	0.625	0.082	0.136	0.306
60.830	20.477	0.626	0.085	0.104	0.312
60.840	20.408	0.627	0.088	0.072	0.317
60.850	20.346	0.628	0.091	0.040	0.322
60.860	20.295	0.628	0.094	0.008	0.327
60.870	20.257	0.628	0.098	-0.023	0.332
60.880	20.232	0.628	0.101	-0.054	0.337
60.890	20.222	0.627	0.105	-0.085	0.342
60.900	20.223	0.626	0.108	-0.115	0.346
60.910	20.234	0.625	0.111	-0.144	0.351
60.920	20.252	0.623	0.115	-0.172	0.355
60.930	20.275	0.621	0.119	-0.200	0.359
60.940	20.299	0.619	0.122	-0.227	0.363
60.950	20.322	0.617	0.126	-0.253	0.367
60.960	20.342	0.614	0.130	-0.277	0.370
60.970	20.358	0.611	0.133	-0.301	0.373
60.980	20.368	0.608	0.137	-0.323	0.376
60.990	20.373	0.605	0.141	-0.344	0.379
61.000	20.374	0.601	0.145	-0.364	0.382
61.010	20.370	0.597	0.148	-0.383	0.384
61.020	20.363	0.593	0.152	-0.401	0.387
61.030	20.355	0.589	0.156	-0.418	0.389
61.040	20.347	0.585	0.160	-0.433	0.390
61.050	20.340	0.581	0.164	-0.447	0.392
61.060	20.338	0.576	0.168	-0.460	0.393
61.070	20.340	0.571	0.172	-0.472	0.394
61.080	20.349	0.567	0.176	-0.482	0.395
61.090	20.365	0.562	0.180	-0.491	0.396
61.100	20.388	0.557	0.184	-0.499	0.396
61.110	20.420	0.552	0.188	-0.505	0.396
61.120	20.461	0.547	0.192	-0.510	0.396
61.130	20.509	0.542	0.196	-0.513	0.396
61.140	20.564	0.537	0.199	-0.515	0.395
61.150	20.625	0.531	0.203	-0.515	0.394
61.160	20.689	0.526	0.207	-0.514	0.393
61.170	20.755	0.521	0.211	-0.511	0.392
61.180	20.821	0.516	0.215	-0.507	0.390
61.190	20.884	0.511	0.219	-0.501	0.388
61.200	20.943	0.506	0.223	-0.494	0.386
61.210	20.995	0.501	0.227	-0.486	0.384
61.220	21.040	0.496	0.231	-0.476	0.381
61.230	21.077	0.492	0.234	-0.465	0.379
61.240	21.106	0.487	0.238	-0.453	0.376
61.250	21.129	0.482	0.242	-0.439	0.373
61.260	21.147	0.478	0.246	-0.425	0.369
61.270	21.162	0.474	0.249	-0.409	0.366
61.280	21.177	0.470	0.253	-0.393	0.362
61.290	21.195	0.466	0.257	-0.375	0.358
61.300	21.219	0.462	0.260	-0.356	0.353
61.310	21.249	0.459	0.264	-0.336	0.349
61.320	21.287	0.456	0.267	-0.314	0.344
61.330	21.332	0.453	0.271	-0.292	0.339
61.340	21.384	0.450	0.274	-0.269	0.334
61.350	21.441	0.447	0.277	-0.244	0.329
61.360	21.498	0.445	0.280	-0.219	0.324
61.370	21.551	0.443	0.284	-0.193	0.318
61.380	21.595	0.441	0.287	-0.166	0.313
61.390	21.626	0.440	0.290	-0.138	0.307
61.400	21.640	0.439	0.293	-0.110	0.301
61.410	21.632	0.438	0.296	-0.082	0.295
61.420	21.601	0.437	0.299	-0.053	0.288
61.430	21.547	0.437	0.302	-0.024	0.282
61.440	21.470	0.436	0.304	0.005	0.275
61.450	21.373	0.437	0.307	0.034	0.269
61.460	21.261	0.437	0.310	0.063	0.262
61.470	21.140	0.438	0.312	0.091	0.255
61.480	21.018	0.439	0.315	0.118	0.248
61.490	20.900	0.440	0.317	0.146	0.241
61.500	20.794	0.442	0.320	0.172	0.234
61.510	20.705	0.444	0.322	0.199	0.227
61.520	20.639	0.446	0.324	0.225	0.219
61.530	20.598	0.448	0.326	0.251	0.212
61.540	20.582	0.451	0.329	0.276	0.205
61.550	20.591	0.454	0.331	0.301	0.197
61.560	20.620	0.457	0.333	0.326	0.190
61.570	20.666	0.460	0.334	0.350	0.182
61.580	20.721	0.464	0.336	0.374	0.175
61.590	20.779	0.468	0.338	0.398	0.167
61.600	20.832	0.472	0.340	0.421	0.160
61.610	20.875	0.476	0.341	0.444	0.152
61.620	20.902	0.481	0.343	0.466	0.145
61.630	20.909	0.485	0.344	0.487	0.137
61.640	20.896	0.490	0.345	0.509	0.130
61.650	20.862	0.496	0.347	0.529	0.122
61.660	20.811	0.501	0.348	0.549	0.115
61.670	20.746	0.507	0.349	0.569	0.108
61.680	20.673	0.512	0.350	0.587	0.100
61.690	20.599	0.518	0.351	0.605	0.093
61.700	20.530	0.524	0.352	0.623	0.085
61.710	20.473	0.531	0.353	0.639	0.078
61.720	20.433	0.537	0.353	0.654	0.071
61.730	20.414	0.544	0.354	0.669	0.064
61.740	20.418	0.551	0.355	0.682	0.057
61.750	20.446	0.557	0.355	0.694	0.050
61.760	20.496	0.564	0.356	0.706	0.043
61.770	20.565	0.572	0.356	0.716	0.036
61.780	20.647	0.579	0.356	0.727	0.030
61.790	20.738	0.586	0.357	0.736	0.023
61.800	20.831	0.594	0.357	0.745	0.016
61.810	20.918	0.601	0.357	0.754	0.010
61.820	20.994	0.609	0.357	0.761	0.004
61.830	21.053	0.616	0.357	0.767	-0.002
61.840	21.091	0.624	0.357	0.772	-0.009
61.850	21.105	0.632	0.357	0.776	-0.014
61.860	21.094	0.639	0.357	0.778	-0.020
61.870	21.058	0.647	0.356	0.780	-0.026
61.880	21.001	0.655	0.356	0.780	-0.032
61.890	20.925	0.663	0.356	0.778	-0.037
61.900	20.837	0.671	0.355	0.775	-0.042
61.910	20.740	0.678	0.355	0.771	-0.048
61.920	20.643	0.686	0.354	0.765	-0.053
61.930	20.552	0.694	0.354	0.758	-0.058
61.940	20.472	0.701	0.353	0.750	-0.062
61.950	20.411	0.709	0.353	0.740	-0.067
61.960	20.373	0.716	0.352	0.730	-0.072
61.970	20.361	0.723	0.351	0.718	-0.076
61.980	20.378	0.730	0.350	0.705	-0.080
61.990	20.425	0.737	0.350	0.691	-0.084
62.000	20.500	0.744	0.349	0.676	-0.088
62.010	20.601	0.751	0.348	0.661	-0.092
62.020	20.725	0.757	0.347	0.646	-0.096
62.030	20.866	0.764	0.346	0.630	-0.100
62.040	21.017	0.770	0.345	0.614	-0.103
62.050	21.173	0.776	0.344	0.597	-0.106
62.060	21.325	0.782	0.343	0.580	-0.110
62.070	21.469	0.788	0.342	0.563	-0.113
62.080	21.597	0.793	0.341	0.545	-0.116
62.090	21.706	0.799	0.339	0.526	-0.118
62.100	21.793	0.804	0.338	0.507	-0.121
62.110	21.856	0.809	0.337	0.488	-0.124
62.120	21.895	0.813	0.336	0.467	-0.126
62.130	21.915	0.818	0.334	0.447	-0.128
62.140	21.917	0.822	0.333	0.425	-0.130
62.150	21.907	0.827	0.332	0.403	-0.133
62.160	21.890	0.830	0.330	0.381	-0.134
62.170	21.873	0.834	0.329	0.358	-0.136
62.180	21.860	0.838	0.328	0.334	-0.138
62.190	21.857	0.841	0.326	0.310	-0.140
62.200	21.864	0.844	0.325	0.286	-0.141
62.210	21.885	0.846	0.324	0.261	-0.143
62.220	21.918	0.849	0.322	0.236	-0.144
62.230	21.960	0.851	0.321	0.210	-0.145
62.240	22.007	0.853	0.319	0.184	-0.146
62.250	22.055	0.855	0.318	0.159	-0.147
62.260	22.096	0.856	0.316	0.133	-0.148
62.270	22.126	0.858	0.315	0.107	-0.149
62.280	22.138	0.859	0.313	0.082	-0.150
62.290	22.127	0.859	0.312	0.055	-0.151
62.300	22.091	0.860	0.310	0.029	-0.151
62.310	22.028	0.860	0.309	0.002	-0.152
62.320	21.939	0.860	0.307	-0.025	-0.153
62.330	21.826	0.859	0.306	-0.053	-0.153
62.340	21.694	0.859	0.304	-0.082	-0.153
62.350	21.547	0.858	0.303	-0.110	-0.154
62.360	21.390	0.856	0.301	-0.140	-0.154
62.370	21.231	0.855	0.300	-0.170	-0.154
62.380	21.074	0.853	0.298	-0.200	-0.155
62.390	20.924	0.851	0.296	-0.231	-0.155
62.400	20.784	0.848	0.295	-0.262	-0.155
62.410	20.656	0.845	0.293	-0.293	-0.155
62.420	20.541	0.842	0.292	-0.325	-0.155
62.430	20.439	0.839	0.290	-0.357	-0.155
62.440	20.347	0.835	0.289	-0.389	-0.155
62.450	20.265	0.831	0.287	-0.422	-0.156
62.460	20.189	0.827	0.286	-0.454	-0.156
62.470	20.119	0.822	0.284	-0.486	-0.156
62.480	20.053	0.817	0.282	-0.517	-0.156
62.490	19.992	0.812	0.281	-0.548	-0.156
62.500	19.936	0.806	0.279	-0.579	-0.156
62.510	19.885	0.800	0.278	-0.609	-0.156
62.520	19.843	0.794	0.276	-0.638	-0.156
62.530	19.812	0.788	0.275	-0.667	-0.156
62.540	19.793	0.781	0.273	-0.695	-0.157
62.550	19.790	0.774	0.271	-0.723	-0.157
62.560	19.802	0.766	0.270	-0.749	-0.157
62.570	19.830	0.759	0.268	-0.774	-0.157
62.580	19.874	0.751	0.267	-0.798	-0.158
62.590	19.931	0.743	0.265	-0.821	-0.158
62.600	20.001	0.734	0.264	-0.843	-0.159
62.610	20.078	0.726	0.262	-0.863	-0.159
62.620	20.162	0.717	0.260	-0.882	-0.160
62.630	20.249	0.708	0.259	-0.899	-0.161
62.640	20.337	0.699	0.257	-0.916	-0.161
62.650	20.423	0.690	0.256	-0.930	-0.162
62.660	20.509	0.681	0.254	-0.943	-0.163
62.670	20.593	0.671	0.252	-0.954	-0.164
62.680	20.675	0.662	0.251	-0.964	-0.165
62.690	20.757	0.652	0.249	-0.973	-0.166
62.700	20.838	0.642	0.247	-0.979	-0.167
62.710	20.920	0.632	0.246	-0.985	-0.168
62.720	21.000	0.622	0.244	-0.988	-0.169
62.730	21.078	0.612	0.242	-0.990	-0.171
62.740	21.151	0.602	0.241	-0.991	-0.172
62.750	21.215	0.593	0.239	-0.990	-0.174
62.760	21.267	0.583	0.237	-0.988	-0.175
62.770	21.303	0.573	0.235	-0.985	-0.177
62.780	21.319	0.563	0.234	-0.981	-0.179
62.790	21.312	0.553	0.232	-0.976	-0.180
62.800	21.282	0.543	0.230	-0.969	-0.182
62.810	21.229	0.534	0.228	-0.962	-0.184
62.820	21.156	0.524	0.226	-0.954	-0.186
62.830	21.067	0.515	0.224	-0.945	-0.188
62.840	20.968	0.505	0.223	-0.936	-0.190
62.850	20.868	0.496	0.221	-0.925	-0.192
62.860	20.773	0.487	0.219	-0.913	-0.194
62.870	20.691	0.478	0.217	-0.901	-0.197
62.880	20.629	0.469	0.215	-0.888	-0.199
62.890	20.590	0.460	0.213	-0.874	-0.201
62.900	20.579	0.451	0.211	-0.860	-0.203
62.910	20.594	0.443	0.209	-0.845	-0.206
62.920	20.632	0.434	0.207	-0.829	-0.208
62.930	20.690	0.426	0.205	-0.812	-0.211
62.940	20.760	0.418	0.202	-0.794	-0.213
62.950	20.835	0.410	0.200	-0.776	-0.216
62.960	20.907	0.403	0.198	-0.757	-0.218
62.970	20.968	0.395	0.196	-0.738	-0.221
62.980	21.014	0.388	0.194	-0.717	-0.223
62.990	21.042	0.381	0.191	-0.696	-0.226
63.000	21.049	0.374	0.189	-0.674	-0.229
63.010	21.037	0.367	0.187	-0.652	-0.231
63.020	21.011	0.361	0.185	-0.628	-0.234
63.030	20.976	0.355	0.182	-0.605	-0.236
63.040	20.938	0.349	0.180	-0.581	-0.239
63.050	20.903	0.343	0.177	-0.557	-0.241
63.060	20.878	0.338	0.175	-0.532	-0.244
63.070	20.866	0.333	0.173	-0.508	-0.246
63.080	20.870	0.328	0.170	-0.483	-0.249
63.090	20.889	0.323	0.168	-0.458	-0.251
63.100	20.921	0.318	0.165	-0.433	-0.253
63.110	20.961	0.314	0.163	-0.408	-0.256
63.120	21.004	0.310	0.160	-0.383	-0.258
63.130	21.044	0.307	0.157	-0.358	-0.260
63.140	21.075	0.303	0.155	-0.333	-0.262
63.150	21.092	0.300	0.152	-0.308	-0.265
63.160	21.093	0.297	0.149	-0.283	-0.267
63.170	21.077	0.294	0.147	-0.258	-0.268
63.180	21.047	0.292	0.144	-0.233	-0.270
63.190	21.008	0.290	0.141	-0.208	-0.272
63.200	20.968	0.288	0.139	-0.183	-0.274
63.210	20.933	0.286	0.136	-0.158	-0.275
63.220	20.913	0.284	0.133	-0.134	-0.277
63.230	20.916	0.283	0.130	-0.109	-0.278
63.240	20.947	0.282	0.128	-0.085	-0.280
63.250	21.010	0.282	0.125	-0.061	-0.281
63.260	21.105	0.281	0.122	-0.037	-0.282
63.270	21.231	0.281	0.119	-0.014	-0.283
63.280	21.380	0.281	0.116	0.010	-0.284
63.290	21.546	0.281	0.113	0.034	-0.285
63.300	21.717	0.282	0.111	0.059	-0.285
63.310	21.884	0.282	0.108	0.084	-0.286
63.320	22.035	0.283	0.105	0.109	-0.286
63.330	22.162	0.284	0.102	0.133	-0.286
63.340	22.257	0.286	0.099	0.157	-0.286
63.350	22.317	0.288	0.096	0.180	-0.286
63.360	22.339	0.289	0.093	0.203	-0.286
63.370	22.327	0.292	0.091	0.225	-0.286
63.380	22.284	0.294	0.088	0.245	-0.285
63.390	22.217	0.296	0.085	0.265	-0.284
63.400	22.134	0.299	0.082	0.284	-0.284
63.410	22.043	0.302	0.079	0.301	-0.283
63.420	21.951	0.305	0.076	0.317	-0.281
63.430	21.865	0.308	0.074	0.332	-0.280
63.440	21.790	0.312	0.071	0.346	-0.279
63.450	21.729	0.315	0.068	0.359	-0.277
63.460	21.683	0.319	0.065	0.370	-0.275
63.470	21.651	0.323	0.062	0.380	-0.273
63.480	21.632	0.327	0.060	0.389	-0.271
63.490	21.625	0.331	0.057	0.398	-0.269
63.500	21.626	0.335	0.054	0.405	-0.266
63.510	21.634	0.339	0.052	0.411	-0.263
63.520	21.648	0.343	0.049	0.416	-0.261
63.530	21.668	0.347	0.047	0.420	-0.257
63.540	21.694	0.351	0.044	0.424	-0.254
63.550	21.727	0.355	0.041	0.426	-0.251
63.560	21.767	0.360	0.039	0.428	-0.247
63.570	21.816	0.364	0.036	0.430	-0.244
63.580	21.872	0.368	0.034	0.430	-0.240
63.590	21.935	0.373	0.032	0.430	-0.236
63.600	22.000	0.377	0.029	0.430	-0.232
63.610	22.064	0.381	0.027	0.428	-0.227
63.620	22.121	0.386	0.025	0.426	-0.223
63.630	22.166	0.390	0.023	0.424	-0.218
63.640	22.192	0.394	0.020	0.420	-0.213
63.650	22.195	0.398	0.018	0.416	-0.208
63.660	22.172	0.402	0.016	0.411	-0.203
63.670	22.122	0.406	0.014	0.405	-0.198
63.680	22.046	0.410	0.012	0.398	-0.192
63.690	21.950	0.414	0.010	0.390	-0.187
63.700	21.840	0.418	0.009	0.381	-0.181
63.710	21.725	0.422	0.007	0.370	-0.175
63.720	21.614	0.426	0.005	0.358	-0.169
63.730	21.518	0.429	0.003	0.345	-0.163
63.740	21.447	0.432	0.002	0.330	-0.157
63.750	21.406	0.436	0.000	0.315	-0.151
63.760	21.402	0.439	-0.001	0.299	-0.145
63.770	21.436	0.442	-0.003	0.283	-0.138
63.780	21.505	0.444	-0.004	0.267	-0.131
63.790	21.606	0.447	-0.005	0.250	-0.125
63.800	21.731	0.450	-0.006	0.234	-0.118
63.810	21.870	0.452	-0.008	0.217	-0.111
63.820	22.013	0.454	-0.009	0.201	-0.104
63.830	22.150	0.456	-0.010	0.185	-0.097
63.840	22.273	0.458	-0.011	0.170	-0.090
63.850	22.374	0.459	-0.011	0.154	-0.083
63.860	22.450	0.461	-0.012	0.139	-0.076
63.870	22.499	0.462	-0.013	0.124	-0.068
63.880	22.524	0.463	-0.014	0.109	-0.061
63.890	22.528	0.464	-0.014	0.095	-0.054
63.900	22.517	0.465	-0.015	0.080	-0.047
63.910	22.497	0.466	-0.015	0.064	-0.039
63.920	22.475	0.466	-0.016	0.049	-0.032
63.930	22.455	0.467	-0.016	0.033	-0.024
63.940	22.442	0.467	-0.016	0.018	-0.017
63.950	22.436	0.467	-0.016	0.002	-0.009
63.960	22.437	0.467	-0.016	-0.013	-0.002
63.970	22.440	0.467	-0.016	-0.029	0.006
63.980	22.443	0.466	-0.016	-0.045	0.013
63.990	22.440	0.466	-0.016	-0.060	0.020
64.000	22.425	0.465	-0.016	-0.076	0.028
64.010	22.393	0.464	-0.015	-0.091	0.035
64.020	22.343	0.463	-0.015	-0.107	0.043
64.030	22.273	0.462	-0.014	-0.123	0.050
64.040	22.185	0.461	-0.014	-0.138	0.057
64.050	22.082	0.459	-0.013	-0.154	0.064
64.060	21.970	0.458	-0.013	-0.169	0.072
64.070	21.856	0.456	-0.012	-0.184	0.079
64.080	21.747	0.454	-0.011	-0.200	0.086
64.090	21.649	0.452	-0.010	-0.215	0.093
64.100	21.568	0.450	-0.009	-0.230	0.100
64.110	21.507	0.447	-0.008	-0.245	0.107
64.120	21.467	0.445	-0.007	-0.260	0.113
64.130	21.447	0.442	-0.006	-0.274	0.120
64.140	21.444	0.439	-0.005	-0.287	0.127
64.150	21.452	0.437	-0.003	-0.300	0.133
64.160	21.466	0.433	-0.002	-0.312	0.140
64.170	21.479	0.430	-0.001	-0.323	0.146
64.180	21.485	0.427	0.001	-0.334	0.152
64.190	21.481	0.424	0.002	-0.345	0.158
64.200	21.464	0.420	0.004	-0.354	0.164
64.210	21.434	0.417	0.006	-0.363	0.170
64.220	21.392	0.413	0.007	-0.372	0.176
64.230	21.344	0.409	0.009	-0.380	0.181
64.240	21.294	0.405	0.011	-0.387	0.187
64.250	21.248	0.401	0.013	-0.393	0.192
64.260	21.210	0.397	0.015	-0.399	0.197
64.270	21.185	0.393	0.017	-0.404	0.202
64.280	21.175	0.389	0.019	-0.408	0.207
64.290	21.181	0.385	0.021	-0.411	0.212
64.300	21.200	0.381	0.023	-0.414	0.216
64.310	21.229	0.377	0.025	-0.415	0.221
64.320	21.263	0.373	0.028	-0.415	0.225
64.330	21.293	0.369	0.030	-0.415	0.229
64.340	21.316	0.364	0.032	-0.413	0.233
64.350	21.324	0.360	0.035	-0.410	0.237
64.360	21.313	0.356	0.037	-0.406	0.241
64.370	21.281	0.352	0.039	-0.402	0.244
64.380	21.230	0.348	0.042	-0.397	0.247
64.390	21.160	0.344	0.044	-0.391	0.250
64.400	21.078	0.340	0.047	-0.385	0.253
64.410	20.988	0.337	0.049	-0.378	0.256
64.420	20.899	0.333	0.052	-0.371	0.259
64.430	20.818	0.329	0.055	-0.363	0.261
64.440	20.750	0.325	0.057	-0.354	0.264
64.450	20.701	0.322	0.060	-0.345	0.266
64.460	20.674	0.319	0.063	-0.335	0.268
64.470	20.669	0.315	0.065	-0.325	0.270
64.480	20.684	0.312	0.068	-0.314	0.272
64.490	20.716	0.309	0.071	-0.302	0.273
64.500	20.761	0.306	0.073	-0.290	0.274
64.510	20.813	0.303	0.076	-0.276	0.276
64.520	20.867	0.301	0.079	-0.262	0.277
64.530	20.917	0.298	0.082	-0.248	0.278
64.540	20.962	0.296	0.084	-0.232	0.278
64.550	20.998	0.293	0.087	-0.215	0.279
64.560	21.026	0.291	0.090	-0.197	0.279
64.570	21.047	0.290	0.093	-0.179	0.280
64.580	21.064	0.288	0.096	-0.160	0.280
64.590	21.081	0.286	0.098	-0.140	0.280
64.600	21.100	0.285	0.101	-0.120	0.280
64.610	21.125	0.284	0.104	-0.099	0.279
64.620	21.156	0.283	0.107	-0.078	0.279
64.630	21.194	0.282	0.110	-0.056	0.279
64.640	21.238	0.282	0.112	-0.034	0.278
64.650	21.284	0.282	0.115	-0.011	0.277
64.660	21.329	0.282	0.118	0.012	0.276
64.670	21.367	0.282	0.121	0.036	0.275
64.680	21.394	0.282	0.123	0.059	0.274
64.690	21.406	0.283	0.126	0.083	0.273
64.700	21.400	0.284	0.129	0.108	0.272
64.710	21.376	0.285	0.132	0.132	0.270
64.720	21.335	0.287	0.134	0.157	0.269
64.730	21.279	0.288	0.137	0.181	0.267
64.740	21.215	0.290	0.140	0.206	0.265
64.750	21.149	0.293	0.142	0.230	0.264
64.760	21.087	0.295	0.145	0.254	0.262
64.770	21.036	0.298	0.147	0.278	0.260
64.780	21.003	0.301	0.150	0.301	0.258
64.790	20.992	0.304	0.153	0.324	0.256
64.800	21.005	0.307	0.155	0.347	0.254
64.810	21.042	0.311	0.158	0.370	0.252
64.820	21.100	0.314	0.160	0.393	0.249
64.830	21.176	0.318	0.163	0.416	0.247
64.840	21.261	0.323	0.165	0.439	0.245
64.850	21.350	0.327	0.168	0.463	0.242
64.860	21.433	0.332	0.170	0.485	0.240
64.870	21.505	0.337	0.172	0.508	0.238
64.880	21.559	0.342	0.175	0.530	0.235
64.890	21.591	0.347	0.177	0.551	0.233
64.900	21.599	0.353	0.179	0.572	0.230
64.910	21.582	0.359	0.182	0.592	0.228
64.920	21.544	0.365	0.184	0.611	0.225
64.930	21.489	0.371	0.186	0.629	0.223
64.940	21.421	0.377	0.188	0.647	0.220
64.950	21.346	0.384	0.191	0.664	0.218
64.960	21.272	0.391	0.193	0.679	0.215
64.970	21.203	0.398	0.195	0.694	0.213
64.980	21.145	0.405	0.197	0.708	0.210
64.990	21.099	0.412	0.199	0.721	0.208
65.000	21.069	0.419	0.201	0.733	0.205
65.010	21.054	0.426	0.203	0.744	0.203
65.020	21.054	0.434	0.205	0.755	0.201
65.030	21.065	0.442	0.207	0.764	0.198
65.040	21.085	0.449	0.209	0.773	0.196
65.050	21.110	0.457	0.211	0.781	0.194
65.060	21.137	0.465	0.213	0.788	0.191
65.070	21.163	0.473	0.215	0.795	0.189
65.080	21.184	0.481	0.217	0.800	0.187
65.090	21.200	0.489	0.219	0.805	0.185
65.100	21.209	0.497	0.221	0.809	0.182
65.110	21.211	0.505	0.222	0.812	0.180
65.120	21.206	0.513	0.224	0.815	0.178
65.130	21.195	0.521	0.226	0.816	0.176
65.140	21.179	0.529	0.228	0.816	0.174
65.150	21.161	0.538	0.229	0.816	0.172
65.160	21.141	0.546	0.231	0.815	0.170
65.170	21.122	0.554	0.233	0.813	0.169
65.180	21.105	0.562	0.235	0.810	0.167
65.190	21.092	0.570	0.236	0.806	0.165
65.200	21.084	0.578	0.238	0.801	0.163
65.210	21.082	0.586	0.239	0.796	0.162
65.220	21.087	0.594	0.241	0.790	0.160
65.230	21.099	0.602	0.243	0.782	0.159
65.240	21.118	0.610	0.244	0.775	0.157
65.250	21.142	0.617	0.246	0.766	0.156
65.260	21.170	0.625	0.247	0.757	0.154
65.270	21.201	0.632	0.249	0.746	0.153
65.280	21.230	0.640	0.250	0.735	0.152
65.290	21.257	0.647	0.252	0.724	0.150
65.300	21.278	0.654	0.253	0.711	0.149
65.310	21.291	0.661	0.255	0.698	0.148
65.320	21.294	0.668	0.256	0.684	0.147
65.330	21.287	0.675	0.258	0.669	0.146
65.340	21.270	0.682	0.259	0.654	0.145
65.350	21.244	0.688	0.261	0.638	0.143
65.360	21.212	0.695	0.262	0.621	0.142
65.370	21.178	0.701	0.264	0.604	0.141
65.380	21.145	0.707	0.265	0.585	0.140
65.390	21.120	0.712	0.266	0.567	0.140
65.400	21.106	0.718	0.268	0.547	0.139
65.410	21.108	0.723	0.269	0.527	0.138
65.420	21.129	0.729	0.271	0.507	0.137
65.430	21.170	0.734	0.272	0.487	0.136
65.440	21.230	0.738	0.273	0.466	0.135
65.450	21.309	0.743	0.275	0.445	0.134
65.460	21.401	0.747	0.276	0.424	0.133
65.470	21.501	0.751	0.277	0.403	0.133
65.480	21.604	0.755	0.279	0.382	0.132
65.490	21.701	0.759	0.280	0.361	0.131
65.500	21.788	0.763	0.281	0.341	0.130
65.510	21.857	0.766	0.282	0.320	0.129
65.520	21.906	0.769	0.284	0.299	0.128
65.530	21.933	0.772	0.285	0.279	0.128
65.540	21.937	0.775	0.286	0.259	0.127
65.550	21.921	0.777	0.288	0.238	0.126
65.560	21.890	0.779	0.289	0.218	0.125
65.570	21.848	0.781	0.290	0.198	0.124
65.580	21.803	0.783	0.291	0.178	0.123
