# time_s	wind_ms	x1_blade_m	x2_tower_m	blade_velocity	tower_velocity
61.920	10.258	1.476	0.756	0.798	0.090
61.930	10.222	1.483	0.757	0.785	0.080
61.940	10.190	1.491	0.757	0.771	0.069
61.950	10.166	1.499	0.758	0.756	0.059
61.960	10.151	1.506	0.759	0.739	0.048
61.970	10.146	1.514	0.759	0.722	0.038
61.980	10.153	1.521	0.759	0.703	0.028
61.990	10.171	1.528	0.760	0.685	0.018
62.000	10.202	1.534	0.760	0.665	0.008
62.010	10.242	1.541	0.760	0.646	-0.001
62.020	10.291	1.547	0.760	0.627	-0.011
62.030	10.347	1.554	0.760	0.608	-0.021
62.040	10.407	1.560	0.759	0.590	-0.030
62.050	10.469	1.566	0.759	0.573	-0.040
62.060	10.530	1.571	0.758	0.558	-0.049
62.070	10.587	1.577	0.758	0.543	-0.058
62.080	10.638	1.582	0.757	0.528	-0.067
62.090	10.681	1.587	0.757	0.514	-0.076
62.100	10.716	1.592	0.756	0.500	-0.085
62.110	10.741	1.597	0.755	0.487	-0.094
62.120	10.757	1.602	0.754	0.473	-0.103
62.130	10.765	1.607	0.753	0.458	-0.111
62.140	10.765	1.611	0.752	0.444	-0.120
62.150	10.762	1.616	0.750	0.429	-0.128
62.160	10.755	1.620	0.749	0.413	-0.136
62.170	10.748	1.624	0.748	0.397	-0.144
62.180	10.743	1.628	0.746	0.380	-0.152
62.190	10.742	1.631	0.745	0.363	-0.160
62.200	10.745	1.635	0.743	0.346	-0.168
62.210	10.753	1.638	0.741	0.328	-0.175
62.220	10.766	1.641	0.740	0.309	-0.183
62.230	10.783	1.645	0.738	0.291	-0.190
62.240	10.802	1.647	0.736	0.272	-0.198
62.250	10.821	1.650	0.734	0.253	-0.205
62.260	10.837	1.653	0.732	0.235	-0.212
62.270	10.849	1.655	0.729	0.217	-0.219
62.280	10.854	1.657	0.727	0.199	-0.225
62.290	10.849	1.659	0.725	0.181	-0.232
62.300	10.835	1.661	0.723	0.162	-0.238
62.310	10.810	1.662	0.720	0.143	-0.245
62.320	10.775	1.663	0.718	0.123	-0.251
62.330	10.730	1.665	0.715	0.102	-0.257
62.340	10.677	1.665	0.713	0.081	-0.263
62.350	10.619	1.666	0.710	0.058	-0.269
62.360	10.556	1.667	0.707	0.034	-0.275
62.370	10.493	1.667	0.704	0.009	-0.281
62.380	10.431	1.667	0.702	-0.016	-0.286
62.390	10.371	1.666	0.699	-0.043	-0.291
62.400	10.315	1.666	0.696	-0.071	-0.297
62.410	10.264	1.665	0.693	-0.100	-0.302
62.420	10.219	1.664	0.690	-0.129	-0.307
62.430	10.178	1.662	0.687	-0.160	-0.312
62.440	10.141	1.661	0.683	-0.190	-0.317
62.450	10.109	1.659	0.680	-0.222	-0.321
62.460	10.079	1.656	0.677	-0.254	-0.326
62.470	10.051	1.653	0.674	-0.285	-0.331
62.480	10.025	1.650	0.670	-0.317	-0.335
62.490	10.000	1.647	0.667	-0.349	-0.339
62.500	9.978	1.644	0.664	-0.380	-0.344
62.510	9.958	1.640	0.660	-0.411	-0.348
62.520	9.941	1.635	0.657	-0.441	-0.352
62.530	9.929	1.631	0.653	-0.472	-0.356
62.540	9.921	1.626	0.650	-0.501	-0.360
62.550	9.920	1.621	0.646	-0.530	-0.363
62.560	9.925	1.615	0.642	-0.558	-0.367
62.570	9.936	1.610	0.639	-0.585	-0.371
62.580	9.953	1.604	0.635	-0.610	-0.374
62.590	9.976	1.597	0.631	-0.635	-0.378
62.600	10.004	1.591	0.627	-0.658	-0.381
62.610	10.035	1.584	0.623	-0.679	-0.385
62.620	10.068	1.577	0.620	-0.699	-0.388
62.630	10.103	1.570	0.616	-0.718	-0.391
62.640	10.137	1.563	0.612	-0.735	-0.395
62.650	10.172	1.556	0.608	-0.750	-0.398
62.660	10.206	1.548	0.604	-0.764	-0.401
62.670	10.239	1.540	0.600	-0.776	-0.404
62.680	10.272	1.533	0.596	-0.787	-0.407
62.690	10.305	1.525	0.592	-0.796	-0.410
62.700	10.337	1.517	0.588	-0.803	-0.413
62.710	10.370	1.509	0.583	-0.810	-0.415
62.720	10.402	1.500	0.579	-0.815	-0.418
62.730	10.433	1.492	0.575	-0.818	-0.421
62.740	10.462	1.484	0.571	-0.820	-0.423
62.750	10.487	1.476	0.567	-0.821	-0.426
62.760	10.508	1.468	0.562	-0.820	-0.429
62.770	10.522	1.459	0.558	-0.819	-0.431
62.780	10.529	1.451	0.554	-0.817	-0.433
62.790	10.526	1.443	0.549	-0.815	-0.436
62.800	10.514	1.435	0.545	-0.812	-0.438
62.810	10.493	1.427	0.541	-0.810	-0.440
62.820	10.464	1.419	0.536	-0.807	-0.442
62.830	10.429	1.411	0.532	-0.805	-0.444
62.840	10.390	1.402	0.527	-0.804	-0.446
62.850	10.350	1.394	0.523	-0.802	-0.448
62.860	10.312	1.386	0.518	-0.801	-0.450
62.870	10.280	1.378	0.514	-0.800	-0.452
62.880	10.255	1.370	0.509	-0.800	-0.453
62.890	10.240	1.362	0.505	-0.799	-0.455
62.900	10.236	1.354	0.500	-0.799	-0.456
62.910	10.242	1.346	0.496	-0.798	-0.458
62.920	10.257	1.339	0.491	-0.797	-0.459
62.930	10.280	1.331	0.486	-0.795	-0.460
62.940	10.308	1.323	0.482	-0.792	-0.462
62.950	10.338	1.315	0.477	-0.787	-0.463
62.960	10.366	1.307	0.473	-0.782	-0.464
62.970	10.391	1.299	0.468	-0.775	-0.465
62.980	10.409	1.291	0.463	-0.769	-0.466
62.990	10.420	1.284	0.459	-0.761	-0.466
63.000	10.423	1.276	0.454	-0.753	-0.467
63.010	10.418	1.269	0.449	-0.745	-0.468
63.020	10.408	1.261	0.445	-0.736	-0.468
63.030	10.394	1.254	0.440	-0.728	-0.469
63.040	10.379	1.247	0.435	-0.719	-0.469
63.050	10.366	1.240	0.431	-0.709	-0.469
63.060	10.356	1.233	0.426	-0.700	-0.469
63.070	10.351	1.226	0.421	-0.691	-0.469
63.080	10.353	1.219	0.416	-0.682	-0.469
63.090	10.360	1.212	0.412	-0.672	-0.469
63.100	10.373	1.205	0.407	-0.663	-0.469
63.110	10.389	1.199	0.402	-0.654	-0.469
63.120	10.406	1.192	0.398	-0.644	-0.468
63.130	10.422	1.186	0.393	-0.635	-0.467
63.140	10.435	1.180	0.388	-0.625	-0.467
63.150	10.441	1.173	0.384	-0.616	-0.466
63.160	10.442	1.167	0.379	-0.606	-0.465
63.170	10.436	1.161	0.374	-0.596	-0.464
63.180	10.424	1.155	0.370	-0.586	-0.463
63.190	10.409	1.150	0.365	-0.577	-0.462
63.200	10.393	1.144	0.361	-0.569	-0.460
63.210	10.379	1.138	0.356	-0.562	-0.459
63.220	10.371	1.133	0.351	-0.554	-0.457
63.230	10.372	1.127	0.347	-0.546	-0.456
63.240	10.385	1.122	0.342	-0.538	-0.454
63.250	10.410	1.116	0.338	-0.529	-0.452
63.260	10.448	1.111	0.333	-0.519	-0.450
63.270	10.498	1.106	0.329	-0.508	-0.448
63.280	10.557	1.101	0.324	-0.496	-0.446
63.290	10.623	1.096	0.320	-0.483	-0.443
63.300	10.691	1.092	0.315	-0.468	-0.441
63.310	10.758	1.087	0.311	-0.453	-0.438
63.320	10.818	1.083	0.307	-0.437	-0.436
63.330	10.868	1.078	0.302	-0.419	-0.433
63.340	10.906	1.074	0.298	-0.402	-0.430
63.350	10.930	1.070	0.294	-0.384	-0.427
63.360	10.939	1.066	0.289	-0.366	-0.423
63.370	10.935	1.063	0.285	-0.348	-0.420
63.380	10.918	1.059	0.281	-0.331	-0.417
63.390	10.891	1.056	0.277	-0.315	-0.413
63.400	10.858	1.053	0.273	-0.300	-0.409
63.410	10.822	1.050	0.269	-0.287	-0.405
63.420	10.786	1.047	0.265	-0.275	-0.401
63.430	10.752	1.045	0.261	-0.265	-0.397
63.440	10.722	1.042	0.257	-0.255	-0.393
63.450	10.698	1.039	0.253	-0.247	-0.389
63.460	10.679	1.037	0.249	-0.239	-0.384
63.470	10.667	1.035	0.245	-0.232	-0.380
63.480	10.659	1.032	0.241	-0.225	-0.375
63.490	10.656	1.030	0.238	-0.219	-0.370
63.500	10.657	1.028	0.234	-0.213	-0.365
63.510	10.660	1.026	0.230	-0.207	-0.360
63.520	10.666	1.024	0.227	-0.202	-0.355
63.530	10.674	1.022	0.223	-0.197	-0.349
63.540	10.684	1.020	0.220	-0.192	-0.344
63.550	10.697	1.018	0.216	-0.187	-0.338
63.560	10.713	1.016	0.213	-0.181	-0.332
63.570	10.733	1.015	0.210	-0.176	-0.327
63.580	10.755	1.013	0.206	-0.171	-0.321
63.590	10.780	1.011	0.203	-0.166	-0.315
63.600	10.806	1.009	0.200	-0.161	-0.308
63.610	10.832	1.008	0.197	-0.155	-0.302
63.620	10.854	1.006	0.194	-0.150	-0.296
63.630	10.872	1.005	0.191	-0.144	-0.289
63.640	10.882	1.003	0.188	-0.139	-0.283
63.650	10.884	1.002	0.186	-0.133	-0.276
63.660	10.875	1.001	0.183	-0.128	-0.269
63.670	10.855	0.999	0.180	-0.124	-0.262
63.680	10.825	0.998	0.178	-0.120	-0.255
63.690	10.787	0.997	0.175	-0.117	-0.248
63.700	10.743	0.996	0.173	-0.115	-0.241
63.710	10.697	0.995	0.170	-0.115	-0.234
63.720	10.653	0.994	0.168	-0.115	-0.227
63.730	10.615	0.992	0.166	-0.116	-0.219
63.740	10.587	0.991	0.164	-0.117	-0.212
63.750	10.571	0.990	0.161	-0.119	-0.204
63.760	10.569	0.989	0.159	-0.122	-0.197
63.770	10.583	0.988	0.158	-0.125	-0.189
63.780	10.610	0.986	0.156	-0.127	-0.181
63.790	10.650	0.985	0.154	-0.129	-0.174
63.800	10.700	0.984	0.152	-0.131	-0.166
63.810	10.755	0.982	0.151	-0.131	-0.158
63.820	10.812	0.981	0.149	-0.130	-0.150
63.830	10.867	0.980	0.148	-0.127	-0.142
63.840	10.915	0.979	0.146	-0.124	-0.134
63.850	10.956	0.977	0.145	-0.119	-0.126
63.860	10.986	0.976	0.144	-0.114	-0.118
63.870	11.005	0.975	0.143	-0.109	-0.110
63.880	11.015	0.974	0.141	-0.103	-0.102
63.890	11.017	0.973	0.141	-0.097	-0.093
63.900	11.013	0.972	0.140	-0.092	-0.085
63.910	11.005	0.971	0.139	-0.087	-0.077
63.920	10.996	0.970	0.138	-0.082	-0.069
63.930	10.988	0.970	0.137	-0.077	-0.061
63.940	10.983	0.969	0.137	-0.073	-0.052
63.950	10.981	0.968	0.136	-0.068	-0.044
63.960	10.981	0.967	0.136	-0.064	-0.036
63.970	10.982	0.967	0.136	-0.060	-0.027
63.980	10.983	0.966	0.135	-0.056	-0.019
63.990	10.982	0.966	0.135	-0.051	-0.011
64.000	10.976	0.965	0.135	-0.047	-0.003
64.010	10.963	0.965	0.135	-0.043	0.006
64.020	10.943	0.964	0.135	-0.039	0.014
64.030	10.915	0.964	0.136	-0.036	0.022
64.040	10.880	0.964	0.136	-0.034	0.031
64.050	10.839	0.963	0.136	-0.033	0.039
64.060	10.795	0.963	0.137	-0.032	0.047
64.070	10.750	0.963	0.137	-0.032	0.055
64.080	10.706	0.962	0.138	-0.033	0.063
64.090	10.667	0.962	0.138	-0.034	0.071
64.100	10.635	0.962	0.139	-0.037	0.079
64.110	10.611	0.961	0.140	-0.039	0.087
64.120	10.595	0.961	0.141	-0.042	0.095
64.130	10.587	0.960	0.142	-0.045	0.103
64.140	10.585	0.960	0.143	-0.048	0.111
64.150	10.589	0.959	0.144	-0.051	0.119
64.160	10.594	0.959	0.145	-0.053	0.127
64.170	10.599	0.958	0.147	-0.054	0.135
64.180	10.601	0.958	0.148	-0.055	0.142
64.190	10.600	0.957	0.149	-0.056	0.150
64.200	10.593	0.957	0.151	-0.056	0.157
64.210	10.581	0.956	0.153	-0.057	0.165
64.220	10.564	0.956	0.154	-0.057	0.172
64.230	10.545	0.955	0.156	-0.058	0.179
64.240	10.525	0.954	0.158	-0.058	0.187
64.250	10.507	0.954	0.160	-0.059	0.194
64.260	10.492	0.953	0.162	-0.060	0.201
64.270	10.482	0.953	0.164	-0.060	0.208
64.280	10.478	0.952	0.166	-0.061	0.214
64.290	10.480	0.951	0.168	-0.061	0.221
64.300	10.488	0.951	0.170	-0.060	0.228
64.310	10.499	0.950	0.173	-0.059	0.234
64.320	10.512	0.950	0.175	-0.057	0.241
64.330	10.525	0.949	0.177	-0.054	0.247
64.340	10.533	0.949	0.180	-0.051	0.253
64.350	10.536	0.948	0.182	-0.047	0.259
64.360	10.532	0.948	0.185	-0.043	0.265
64.370	10.520	0.947	0.188	-0.040	0.271
64.380	10.499	0.947	0.191	-0.036	0.277
64.390	10.471	0.947	0.193	-0.032	0.282
64.400	10.439	0.946	0.196	-0.029	0.288
64.410	10.403	0.946	0.199	-0.026	0.293
64.420	10.368	0.946	0.202	-0.023	0.298
64.430	10.335	0.945	0.205	-0.021	0.303
64.440	10.308	0.945	0.208	-0.018	0.308
64.450	10.289	0.945	0.211	-0.016	0.313
64.460	10.278	0.945	0.214	-0.013	0.318
64.470	10.276	0.945	0.218	-0.010	0.322
64.480	10.282	0.945	0.221	-0.007	0.327
64.490	10.295	0.945	0.224	-0.003	0.331
64.500	10.313	0.945	0.227	0.002	0.335
64.510	10.333	0.945	0.231	0.007	0.339
64.520	10.355	0.945	0.234	0.013	0.343
64.530	10.375	0.945	0.238	0.019	0.346
64.540	10.392	0.945	0.241	0.026	0.350
64.550	10.407	0.946	0.245	0.034	0.353
64.560	10.418	0.946	0.248	0.043	0.357
64.570	10.426	0.946	0.252	0.051	0.360
64.580	10.433	0.947	0.255	0.061	0.363
64.590	10.440	0.948	0.259	0.071	0.365
64.600	10.447	0.948	0.263	0.081	0.368
64.610	10.457	0.949	0.266	0.092	0.371
64.620	10.469	0.950	0.270	0.103	0.373
64.630	10.485	0.951	0.274	0.114	0.375
64.640	10.502	0.953	0.278	0.126	0.377
64.650	10.520	0.954	0.281	0.139	0.379
64.660	10.538	0.955	0.285	0.152	0.381
64.670	10.553	0.957	0.289	0.165	0.383
64.680	10.564	0.959	0.293	0.178	0.384
64.690	10.569	0.960	0.297	0.192	0.386
64.700	10.567	0.962	0.301	0.205	0.387
64.710	10.557	0.965	0.304	0.218	0.388
64.720	10.540	0.967	0.308	0.230	0.389
64.730	10.519	0.969	0.312	0.242	0.390
64.740	10.493	0.972	0.316	0.254	0.391
64.750	10.467	0.974	0.320	0.266	0.391
64.760	10.442	0.977	0.324	0.277	0.392
64.770	10.422	0.980	0.328	0.288	0.392
64.780	10.409	0.983	0.332	0.298	0.392
64.790	10.404	0.986	0.336	0.308	0.393
64.800	10.410	0.989	0.340	0.318	0.393
64.810	10.424	0.992	0.344	0.329	0.392
64.820	10.447	0.995	0.348	0.340	0.392
64.830	10.477	0.999	0.351	0.351	0.392
64.840	10.511	1.002	0.355	0.362	0.391
64.850	10.546	1.006	0.359	0.374	0.391
64.860	10.580	1.010	0.363	0.386	0.390
64.870	10.608	1.014	0.367	0.398	0.389
64.880	10.630	1.018	0.371	0.410	0.388
64.890	10.642	1.022	0.375	0.421	0.387
64.900	10.645	1.026	0.379	0.433	0.386
64.910	10.639	1.031	0.383	0.444	0.385
64.920	10.624	1.035	0.386	0.455	0.384
64.930	10.602	1.040	0.390	0.465	0.382
64.940	10.575	1.044	0.394	0.475	0.381
64.950	10.545	1.049	0.398	0.484	0.379
64.960	10.516	1.054	0.402	0.492	0.377
64.970	10.488	1.059	0.405	0.500	0.376
64.980	10.465	1.064	0.409	0.507	0.374
64.990	10.447	1.069	0.413	0.514	0.372
65.000	10.435	1.074	0.417	0.519	0.370
65.010	10.429	1.080	0.420	0.524	0.368
65.020	10.429	1.085	0.424	0.529	0.366
65.030	10.433	1.090	0.428	0.534	0.363
65.040	10.441	1.096	0.431	0.538	0.361
65.050	10.451	1.101	0.435	0.542	0.359
65.060	10.462	1.106	0.438	0.546	0.356
65.070	10.472	1.112	0.442	0.550	0.353
65.080	10.481	1.117	0.445	0.553	0.351
65.090	10.487	1.123	0.449	0.556	0.348
65.100	10.491	1.129	0.452	0.559	0.345
65.110	10.491	1.134	0.456	0.561	0.343
65.120	10.489	1.140	0.459	0.563	0.340
65.130	10.485	1.145	0.463	0.564	0.337
65.140	10.479	1.151	0.466	0.565	0.334
65.150	10.472	1.157	0.469	0.566	0.331
65.160	10.464	1.162	0.473	0.566	0.328
65.170	10.456	1.168	0.476	0.566	0.324
65.180	10.449	1.174	0.479	0.566	0.321
65.190	10.444	1.179	0.482	0.565	0.318
65.200	10.441	1.185	0.485	0.564	0.314
65.210	10.440	1.191	0.489	0.562	0.311
65.220	10.442	1.196	0.492	0.561	0.308
65.230	10.447	1.202	0.495	0.558	0.304
65.240	10.455	1.207	0.498	0.557	0.301
65.250	10.464	1.213	0.501	0.555	0.297
65.260	10.475	1.219	0.504	0.553	0.293
65.270	10.487	1.224	0.507	0.551	0.290
65.280	10.499	1.230	0.509	0.549	0.286
65.290	10.510	1.235	0.512	0.546	0.282
65.300	10.518	1.241	0.515	0.544	0.278
65.310	10.523	1.246	0.518	0.540	0.275
65.320	10.525	1.251	0.521	0.537	0.271
65.330	10.522	1.257	0.523	0.533	0.267
65.340	10.515	1.262	0.526	0.528	0.263
65.350	10.505	1.267	0.529	0.523	0.259
65.360	10.492	1.272	0.531	0.518	0.255
65.370	10.479	1.277	0.534	0.512	0.251
65.380	10.466	1.282	0.536	0.505	0.247
65.390	10.456	1.287	0.539	0.498	0.243
65.400	10.450	1.292	0.541	0.491	0.238
65.410	10.451	1.297	0.543	0.484	0.234
65.420	10.459	1.302	0.546	0.476	0.230
65.430	10.476	1.307	0.548	0.469	0.226
65.440	10.500	1.311	0.550	0.461	0.222
65.450	10.531	1.316	0.552	0.454	0.217
65.460	10.568	1.321	0.555	0.447	0.213
65.470	10.607	1.325	0.557	0.441	0.209
65.480	10.648	1.329	0.559	0.435	0.204
65.490	10.687	1.334	0.561	0.430	0.200
65.500	10.721	1.338	0.563	0.425	0.196
65.510	10.749	1.342	0.565	0.422	0.191
65.520	10.769	1.347	0.567	0.418	0.187
65.530	10.779	1.351	0.568	0.415	0.182
65.540	10.781	1.355	0.570	0.411	0.178
65.550	10.774	1.359	0.572	0.407	0.173
65.560	10.762	1.363	0.574	0.403	0.169
65.570	10.745	1.367	0.575	0.399	0.164
65.580	10.728	1.371	0.577	0.394	0.160
65.590	10.711	1.375	0.579	0.389	0.155
65.600	10.698	1.379	0.580	0.383	0.151
