# time_s	wind_ms	x1_blade_m	x2_tower_m	blade_velocity	tower_velocity
61.410	17.615	0.524	0.337	-0.047	0.341
61.420	17.592	0.524	0.340	-0.017	0.335
61.430	17.550	0.524	0.344	0.013	0.328
61.440	17.491	0.524	0.347	0.044	0.321
61.450	17.417	0.524	0.350	0.074	0.314
61.460	17.331	0.525	0.353	0.104	0.306
61.470	17.239	0.526	0.356	0.134	0.299
61.480	17.145	0.528	0.359	0.164	0.291
61.490	17.054	0.530	0.362	0.192	0.284
61.500	16.973	0.532	0.365	0.220	0.276
61.510	16.905	0.534	0.367	0.247	0.268
61.520	16.855	0.537	0.370	0.274	0.260
61.530	16.823	0.540	0.373	0.301	0.252
61.540	16.811	0.543	0.375	0.328	0.244
61.550	16.818	0.546	0.377	0.355	0.236
61.560	16.841	0.550	0.380	0.381	0.228
61.570	16.875	0.554	0.382	0.406	0.220
61.580	16.918	0.558	0.384	0.432	0.212
61.590	16.962	0.562	0.386	0.456	0.204
61.600	17.002	0.567	0.388	0.480	0.196
61.610	17.035	0.572	0.390	0.504	0.187
61.620	17.056	0.577	0.392	0.526	0.179
61.630	17.062	0.582	0.394	0.548	0.171
61.640	17.051	0.588	0.395	0.569	0.163
61.650	17.026	0.594	0.397	0.589	0.154
61.660	16.986	0.600	0.399	0.608	0.146
61.670	16.937	0.606	0.400	0.627	0.138
61.680	16.881	0.612	0.401	0.644	0.130
61.690	16.824	0.619	0.403	0.660	0.122
61.700	16.772	0.625	0.404	0.676	0.114
61.710	16.728	0.632	0.405	0.691	0.106
61.720	16.697	0.639	0.406	0.704	0.098
61.730	16.682	0.646	0.407	0.717	0.090
61.740	16.686	0.654	0.408	0.729	0.082
61.750	16.707	0.661	0.408	0.740	0.075
61.760	16.745	0.669	0.409	0.750	0.067
61.770	16.798	0.676	0.410	0.759	0.060
61.780	16.861	0.684	0.410	0.768	0.052
61.790	16.931	0.691	0.411	0.776	0.045
61.800	17.002	0.699	0.411	0.783	0.037
61.810	17.069	0.707	0.412	0.790	0.030
61.820	17.127	0.715	0.412	0.797	0.023
61.830	17.172	0.723	0.412	0.802	0.016
61.840	17.201	0.731	0.412	0.807	0.009
61.850	17.212	0.739	0.412	0.810	0.003
61.860	17.203	0.747	0.412	0.812	-0.004
61.870	17.176	0.755	0.412	0.813	-0.011
61.880	17.132	0.764	0.412	0.812	-0.017
61.890	17.074	0.772	0.412	0.810	-0.023
61.900	17.006	0.780	0.412	0.806	-0.029
61.910	16.933	0.788	0.411	0.801	-0.035
61.920	16.859	0.796	0.411	0.794	-0.041
61.930	16.789	0.804	0.410	0.786	-0.047
61.940	16.728	0.811	0.410	0.776	-0.053
61.950	16.681	0.819	0.409	0.765	-0.058
61.960	16.652	0.827	0.409	0.752	-0.063
61.970	16.643	0.834	0.408	0.739	-0.069
61.980	16.656	0.841	0.407	0.724	-0.074
61.990	16.691	0.849	0.407	0.708	-0.078
62.000	16.749	0.856	0.406	0.692	-0.083
62.010	16.827	0.863	0.405	0.675	-0.088
62.020	16.922	0.869	0.404	0.657	-0.092
62.030	17.029	0.876	0.403	0.640	-0.097
62.040	17.145	0.882	0.402	0.623	-0.101
62.050	17.264	0.888	0.401	0.605	-0.105
62.060	17.381	0.894	0.400	0.588	-0.109
62.070	17.491	0.900	0.399	0.570	-0.113
62.080	17.590	0.906	0.398	0.551	-0.117
62.090	17.673	0.911	0.397	0.533	-0.120
62.100	17.739	0.916	0.395	0.513	-0.124
62.110	17.788	0.921	0.394	0.494	-0.127
62.120	17.818	0.926	0.393	0.473	-0.130
62.130	17.833	0.931	0.391	0.452	-0.133
62.140	17.835	0.935	0.390	0.431	-0.136
62.150	17.827	0.939	0.389	0.409	-0.139
62.160	17.814	0.943	0.387	0.386	-0.142
62.170	17.801	0.947	0.386	0.362	-0.145
62.180	17.792	0.950	0.384	0.338	-0.147
62.190	17.789	0.954	0.383	0.314	-0.149
62.200	17.795	0.957	0.381	0.289	-0.152
62.210	17.810	0.959	0.380	0.263	-0.154
62.220	17.835	0.962	0.378	0.238	-0.156
62.230	17.868	0.964	0.377	0.212	-0.158
62.240	17.904	0.966	0.375	0.186	-0.160
62.250	17.940	0.968	0.374	0.159	-0.162
62.260	17.972	0.969	0.372	0.133	-0.163
62.270	17.995	0.971	0.370	0.107	-0.165
62.280	18.004	0.972	0.369	0.080	-0.166
62.290	17.996	0.972	0.367	0.054	-0.168
62.300	17.968	0.973	0.365	0.026	-0.169
62.310	17.920	0.973	0.364	-0.001	-0.170
62.320	17.852	0.973	0.362	-0.029	-0.172
62.330	17.765	0.972	0.360	-0.058	-0.173
62.340	17.664	0.972	0.358	-0.086	-0.174
62.350	17.551	0.971	0.357	-0.116	-0.175
62.360	17.432	0.969	0.355	-0.145	-0.176
62.370	17.310	0.968	0.353	-0.175	-0.177
62.380	17.189	0.966	0.351	-0.205	-0.178
62.390	17.074	0.963	0.350	-0.236	-0.179
62.400	16.967	0.961	0.348	-0.267	-0.179
62.410	16.869	0.958	0.346	-0.298	-0.180
62.420	16.781	0.955	0.344	-0.329	-0.181
62.430	16.703	0.951	0.342	-0.360	-0.181
62.440	16.632	0.948	0.341	-0.392	-0.182
62.450	16.569	0.944	0.339	-0.424	-0.183
62.460	16.511	0.939	0.337	-0.455	-0.183
62.470	16.458	0.934	0.335	-0.487	-0.184
62.480	16.408	0.929	0.333	-0.518	-0.185
62.490	16.360	0.924	0.331	-0.549	-0.185
62.500	16.317	0.918	0.330	-0.580	-0.186
62.510	16.279	0.912	0.328	-0.610	-0.186
62.520	16.247	0.906	0.326	-0.640	-0.187
62.530	16.223	0.900	0.324	-0.669	-0.188
62.540	16.208	0.893	0.322	-0.698	-0.188
62.550	16.206	0.886	0.320	-0.726	-0.189
62.560	16.215	0.878	0.318	-0.752	-0.190
62.570	16.237	0.871	0.316	-0.778	-0.190
62.580	16.270	0.863	0.315	-0.802	-0.191
62.590	16.314	0.855	0.313	-0.826	-0.192
62.600	16.367	0.846	0.311	-0.847	-0.193
62.610	16.427	0.838	0.309	-0.868	-0.194
62.620	16.491	0.829	0.307	-0.887	-0.195
62.630	16.557	0.820	0.305	-0.905	-0.196
62.640	16.624	0.811	0.303	-0.921	-0.197
62.650	16.691	0.802	0.301	-0.935	-0.198
62.660	16.756	0.792	0.299	-0.948	-0.199
62.670	16.821	0.783	0.297	-0.960	-0.200
62.680	16.884	0.773	0.295	-0.970	-0.201
62.690	16.946	0.763	0.293	-0.978	-0.202
62.700	17.009	0.754	0.291	-0.984	-0.204
62.710	17.071	0.744	0.289	-0.989	-0.205
62.720	17.133	0.734	0.287	-0.993	-0.207
62.730	17.193	0.724	0.285	-0.995	-0.208
62.740	17.249	0.714	0.283	-0.995	-0.210
62.750	17.298	0.704	0.281	-0.994	-0.211
62.760	17.338	0.694	0.278	-0.992	-0.213
62.770	17.365	0.684	0.276	-0.988	-0.215
62.780	17.377	0.674	0.274	-0.983	-0.217
62.790	17.372	0.665	0.272	-0.978	-0.218
62.800	17.349	0.655	0.270	-0.971	-0.220
62.810	17.308	0.645	0.268	-0.963	-0.222
62.820	17.252	0.635	0.265	-0.955	-0.224
62.830	17.184	0.626	0.263	-0.946	-0.226
62.840	17.109	0.617	0.261	-0.936	-0.228
62.850	17.032	0.607	0.258	-0.927	-0.231
62.860	16.959	0.598	0.256	-0.917	-0.233
62.870	16.897	0.589	0.254	-0.906	-0.235
62.880	16.849	0.580	0.251	-0.895	-0.237
62.890	16.820	0.571	0.249	-0.883	-0.239
62.900	16.811	0.562	0.247	-0.871	-0.242
62.910	16.823	0.554	0.244	-0.857	-0.244
62.920	16.852	0.545	0.242	-0.843	-0.246
62.930	16.896	0.537	0.239	-0.829	-0.248
62.940	16.950	0.528	0.237	-0.813	-0.251
62.950	17.007	0.520	0.234	-0.797	-0.253
62.960	17.062	0.513	0.232	-0.780	-0.255
62.970	17.110	0.505	0.229	-0.762	-0.258
62.980	17.145	0.497	0.227	-0.744	-0.260
62.990	17.166	0.490	0.224	-0.725	-0.263
63.000	17.171	0.483	0.221	-0.705	-0.265
63.010	17.163	0.476	0.219	-0.685	-0.267
63.020	17.143	0.469	0.216	-0.664	-0.270
63.030	17.116	0.463	0.213	-0.643	-0.272
63.040	17.087	0.456	0.211	-0.621	-0.274
63.050	17.060	0.450	0.208	-0.598	-0.276
63.060	17.041	0.444	0.205	-0.575	-0.279
63.070	17.032	0.439	0.202	-0.552	-0.281
63.080	17.035	0.433	0.199	-0.529	-0.283
63.090	17.049	0.428	0.197	-0.505	-0.285
63.100	17.074	0.423	0.194	-0.481	-0.287
63.110	17.105	0.418	0.191	-0.458	-0.289
63.120	17.138	0.414	0.188	-0.434	-0.291
63.130	17.169	0.410	0.185	-0.409	-0.293
63.140	17.192	0.406	0.182	-0.385	-0.295
63.150	17.205	0.402	0.179	-0.360	-0.297
63.160	17.206	0.399	0.176	-0.336	-0.298
63.170	17.194	0.395	0.173	-0.311	-0.300
63.180	17.171	0.392	0.170	-0.287	-0.301
63.190	17.142	0.390	0.167	-0.263	-0.303
63.200	17.110	0.387	0.164	-0.240	-0.304
63.210	17.084	0.385	0.161	-0.217	-0.305
63.220	17.069	0.383	0.158	-0.194	-0.307
63.230	17.071	0.381	0.155	-0.171	-0.308
63.240	17.095	0.379	0.152	-0.149	-0.309
63.250	17.143	0.378	0.149	-0.127	-0.309
63.260	17.216	0.377	0.146	-0.105	-0.310
63.270	17.312	0.376	0.143	-0.084	-0.311
63.280	17.427	0.375	0.139	-0.062	-0.311
63.290	17.554	0.375	0.136	-0.040	-0.312
63.300	17.685	0.374	0.133	-0.018	-0.312
63.310	17.812	0.374	0.130	0.004	-0.312
63.320	17.928	0.374	0.127	0.027	-0.312
63.330	18.025	0.375	0.124	0.050	-0.312
63.340	18.098	0.375	0.121	0.073	-0.311
63.350	18.144	0.376	0.118	0.095	-0.311
63.360	18.162	0.377	0.115	0.117	-0.310
63.370	18.152	0.379	0.111	0.139	-0.310
63.380	18.120	0.380	0.108	0.159	-0.309
63.390	18.069	0.382	0.105	0.179	-0.308
63.400	18.005	0.384	0.102	0.197	-0.306
63.410	17.935	0.386	0.099	0.215	-0.305
63.420	17.865	0.388	0.096	0.231	-0.303
63.430	17.799	0.390	0.093	0.246	-0.302
63.440	17.742	0.393	0.090	0.259	-0.300
63.450	17.695	0.395	0.087	0.272	-0.298
63.460	17.659	0.398	0.084	0.283	-0.296
63.470	17.635	0.401	0.081	0.293	-0.293
63.480	17.621	0.404	0.078	0.301	-0.291
63.490	17.615	0.407	0.075	0.309	-0.288
63.500	17.616	0.410	0.072	0.316	-0.285
63.510	17.622	0.413	0.070	0.322	-0.282
63.520	17.633	0.417	0.067	0.327	-0.279
63.530	17.648	0.420	0.064	0.331	-0.276
63.540	17.668	0.423	0.061	0.335	-0.272
63.550	17.693	0.427	0.059	0.338	-0.268
63.560	17.724	0.430	0.056	0.340	-0.265
63.570	17.762	0.434	0.053	0.342	-0.261
63.580	17.805	0.437	0.051	0.343	-0.256
63.590	17.853	0.440	0.048	0.343	-0.252
63.600	17.903	0.444	0.046	0.343	-0.248
63.610	17.952	0.447	0.043	0.343	-0.243
63.620	17.996	0.451	0.041	0.342	-0.238
63.630	18.030	0.454	0.038	0.340	-0.233
63.640	18.050	0.458	0.036	0.338	-0.228
63.650	18.052	0.461	0.034	0.335	-0.223
63.660	18.035	0.464	0.032	0.331	-0.218
63.670	17.996	0.468	0.030	0.327	-0.212
63.680	17.939	0.471	0.027	0.321	-0.206
63.690	17.865	0.474	0.025	0.315	-0.201
63.700	17.781	0.477	0.023	0.307	-0.195
63.710	17.693	0.480	0.022	0.299	-0.189
63.720	17.608	0.483	0.020	0.289	-0.183
63.730	17.535	0.486	0.018	0.277	-0.176
63.740	17.480	0.488	0.016	0.265	-0.170
63.750	17.449	0.491	0.014	0.251	-0.163
63.760	17.446	0.494	0.013	0.238	-0.157
63.770	17.471	0.496	0.011	0.224	-0.150
63.780	17.525	0.498	0.010	0.209	-0.143
63.790	17.602	0.500	0.008	0.195	-0.136
63.800	17.697	0.502	0.007	0.181	-0.129
63.810	17.804	0.504	0.006	0.168	-0.122
63.820	17.913	0.505	0.005	0.154	-0.115
63.830	18.018	0.507	0.004	0.142	-0.108
63.840	18.112	0.508	0.003	0.129	-0.101
63.850	18.190	0.509	0.002	0.117	-0.094
63.860	18.248	0.510	0.001	0.105	-0.086
63.870	18.286	0.511	-0.000	0.093	-0.079
63.880	18.305	0.512	-0.001	0.082	-0.071
63.890	18.308	0.513	-0.002	0.070	-0.064
63.900	18.299	0.514	-0.002	0.058	-0.056
63.910	18.284	0.514	-0.003	0.046	-0.049
63.920	18.267	0.515	-0.003	0.034	-0.041
63.930	18.252	0.515	-0.004	0.021	-0.033
63.940	18.242	0.515	-0.004	0.009	-0.026
63.950	18.237	0.515	-0.004	-0.003	-0.018
63.960	18.238	0.515	-0.004	-0.016	-0.011
63.970	18.241	0.515	-0.004	-0.028	-0.003
63.980	18.243	0.514	-0.004	-0.041	0.005
63.990	18.240	0.514	-0.004	-0.053	0.012
64.000	18.228	0.513	-0.004	-0.065	0.020
64.010	18.204	0.513	-0.004	-0.077	0.028
64.020	18.166	0.512	-0.003	-0.089	0.035
64.030	18.112	0.511	-0.003	-0.101	0.043
64.040	18.045	0.510	-0.003	-0.113	0.050
64.050	17.966	0.509	-0.002	-0.125	0.058
64.060	17.880	0.507	-0.001	-0.137	0.065
64.070	17.793	0.506	-0.001	-0.149	0.073
64.080	17.709	0.504	0.000	-0.161	0.080
64.090	17.634	0.503	0.001	-0.174	0.087
64.100	17.572	0.501	0.002	-0.187	0.094
64.110	17.525	0.499	0.003	-0.199	0.102
64.120	17.495	0.497	0.004	-0.212	0.109
64.130	17.480	0.495	0.005	-0.224	0.116
64.140	17.477	0.492	0.006	-0.235	0.122
64.150	17.484	0.490	0.007	-0.246	0.129
64.160	17.494	0.487	0.009	-0.256	0.136
64.170	17.504	0.485	0.010	-0.266	0.143
64.180	17.508	0.482	0.012	-0.275	0.149
64.190	17.505	0.479	0.013	-0.284	0.156
64.200	17.492	0.476	0.015	-0.291	0.162
64.210	17.469	0.474	0.016	-0.298	0.168
64.220	17.437	0.471	0.018	-0.305	0.174
64.230	17.401	0.467	0.020	-0.311	0.180
64.240	17.362	0.464	0.022	-0.316	0.186
64.250	17.326	0.461	0.023	-0.321	0.192
64.260	17.297	0.458	0.025	-0.325	0.197
64.270	17.278	0.455	0.027	-0.329	0.203
64.280	17.271	0.451	0.029	-0.332	0.208
64.290	17.275	0.448	0.032	-0.334	0.213
64.300	17.290	0.445	0.034	-0.335	0.218
64.310	17.312	0.441	0.036	-0.336	0.223
64.320	17.338	0.438	0.038	-0.336	0.228
64.330	17.361	0.435	0.041	-0.335	0.233
64.340	17.378	0.431	0.043	-0.333	0.237
64.350	17.384	0.428	0.045	-0.331	0.241
64.360	17.376	0.425	0.048	-0.327	0.246
64.370	17.352	0.421	0.050	-0.323	0.250
64.380	17.312	0.418	0.053	-0.319	0.254
64.390	17.259	0.415	0.055	-0.314	0.257
64.400	17.196	0.412	0.058	-0.308	0.261
64.410	17.127	0.409	0.060	-0.302	0.264
64.420	17.059	0.406	0.063	-0.295	0.267
64.430	16.997	0.403	0.066	-0.288	0.271
64.440	16.945	0.400	0.069	-0.281	0.273
64.450	16.908	0.397	0.071	-0.273	0.276
64.460	16.887	0.395	0.074	-0.265	0.279
64.470	16.883	0.392	0.077	-0.256	0.281
64.480	16.894	0.389	0.080	-0.246	0.284
64.490	16.919	0.387	0.083	-0.235	0.286
64.500	16.953	0.385	0.085	-0.224	0.288
64.510	16.993	0.383	0.088	-0.212	0.290
64.520	17.034	0.381	0.091	-0.199	0.291
64.530	17.073	0.379	0.094	-0.186	0.293
64.540	17.107	0.377	0.097	-0.171	0.294
64.550	17.134	0.375	0.100	-0.156	0.295
64.560	17.156	0.374	0.103	-0.141	0.297
64.570	17.172	0.372	0.106	-0.125	0.298
64.580	17.185	0.371	0.109	-0.108	0.298
64.590	17.198	0.370	0.112	-0.090	0.299
64.600	17.213	0.369	0.115	-0.072	0.300
64.610	17.231	0.369	0.118	-0.054	0.300
64.620	17.255	0.368	0.121	-0.034	0.300
64.630	17.285	0.368	0.124	-0.015	0.300
64.640	17.318	0.368	0.127	0.006	0.300
64.650	17.354	0.368	0.130	0.026	0.300
64.660	17.388	0.369	0.133	0.047	0.300
64.670	17.417	0.369	0.136	0.069	0.299
64.680	17.438	0.370	0.139	0.091	0.299
64.690	17.447	0.371	0.142	0.113	0.298
64.700	17.442	0.372	0.145	0.135	0.298
64.710	17.424	0.374	0.148	0.158	0.297
64.720	17.392	0.375	0.151	0.180	0.296
64.730	17.350	0.377	0.154	0.202	0.295
64.740	17.301	0.379	0.157	0.224	0.294
64.750	17.250	0.382	0.160	0.245	0.293
64.760	17.202	0.384	0.163	0.266	0.291
64.770	17.164	0.387	0.165	0.287	0.290
64.780	17.139	0.390	0.168	0.308	0.288
64.790	17.130	0.393	0.171	0.328	0.287
64.800	17.140	0.397	0.174	0.349	0.285
64.810	17.168	0.400	0.177	0.368	0.284
64.820	17.213	0.404	0.180	0.388	0.282
64.830	17.270	0.408	0.183	0.407	0.280
64.840	17.336	0.412	0.185	0.427	0.278
64.850	17.404	0.416	0.188	0.446	0.276
64.860	17.468	0.421	0.191	0.465	0.274
64.870	17.523	0.426	0.194	0.485	0.272
64.880	17.564	0.431	0.196	0.505	0.270
64.890	17.588	0.436	0.199	0.524	0.268
64.900	17.594	0.441	0.202	0.543	0.266
64.910	17.582	0.447	0.204	0.561	0.264
64.920	17.553	0.452	0.207	0.579	0.262
64.930	17.510	0.458	0.210	0.596	0.259
64.940	17.458	0.464	0.212	0.612	0.257
64.950	17.401	0.471	0.215	0.627	0.255
64.960	17.344	0.477	0.217	0.642	0.253
64.970	17.292	0.483	0.220	0.656	0.250
64.980	17.247	0.490	0.222	0.669	0.248
64.990	17.212	0.497	0.225	0.681	0.246
65.000	17.189	0.504	0.227	0.692	0.243
65.010	17.178	0.511	0.230	0.702	0.241
65.020	17.177	0.518	0.232	0.712	0.239
65.030	17.186	0.525	0.234	0.720	0.237
65.040	17.201	0.532	0.237	0.728	0.234
65.050	17.220	0.539	0.239	0.735	0.232
65.060	17.241	0.547	0.241	0.741	0.230
65.070	17.260	0.554	0.244	0.747	0.227
65.080	17.277	0.562	0.246	0.752	0.225
65.090	17.289	0.569	0.248	0.756	0.223
65.100	17.296	0.577	0.250	0.760	0.221
65.110	17.298	0.584	0.253	0.763	0.218
65.120	17.294	0.592	0.255	0.765	0.216
65.130	17.285	0.600	0.257	0.767	0.214
65.140	17.273	0.607	0.259	0.768	0.212
65.150	17.259	0.615	0.261	0.767	0.210
65.160	17.244	0.623	0.263	0.766	0.208
65.170	17.229	0.630	0.265	0.765	0.205
65.180	17.216	0.638	0.267	0.762	0.203
65.190	17.206	0.646	0.269	0.759	0.201
65.200	17.200	0.653	0.271	0.755	0.199
65.210	17.199	0.661	0.273	0.750	0.197
65.220	17.203	0.668	0.275	0.744	0.195
65.230	17.212	0.676	0.277	0.738	0.193
65.240	17.226	0.683	0.279	0.731	0.192
65.250	17.245	0.690	0.281	0.723	0.190
65.260	17.266	0.697	0.283	0.715	0.188
65.270	17.290	0.705	0.285	0.706	0.186
65.280	17.312	0.712	0.287	0.696	0.184
65.290	17.333	0.719	0.289	0.686	0.182
65.300	17.349	0.725	0.290	0.676	0.181
65.310	17.359	0.732	0.292	0.664	0.179
65.320	17.361	0.739	0.294	0.653	0.177
65.330	17.356	0.745	0.296	0.640	0.175
65.340	17.343	0.751	0.297	0.627	0.174
65.350	17.323	0.758	0.299	0.613	0.172
65.360	17.298	0.764	0.301	0.598	0.170
65.370	17.272	0.770	0.303	0.582	0.169
65.380	17.247	0.775	0.304	0.566	0.167
65.390	17.228	0.781	0.306	0.549	0.165
65.400	17.218	0.786	0.308	0.533	0.164
65.410	17.219	0.792	0.309	0.516	0.162
65.420	17.235	0.797	0.311	0.499	0.161
65.430	17.266	0.802	0.312	0.481	0.159
65.440	17.313	0.806	0.314	0.464	0.157
65.450	17.373	0.811	0.316	0.447	0.156
65.460	17.443	0.815	0.317	0.430	0.154
65.470	17.520	0.820	0.319	0.413	0.153
65.480	17.598	0.824	0.320	0.396	0.151
65.490	17.673	0.828	0.322	0.379	0.149
65.500	17.739	0.831	0.323	0.363	0.148
65.510	17.793	0.835	0.325	0.346	0.146
65.520	17.830	0.838	0.326	0.330	0.145
65.530	17.851	0.841	0.327	0.314	0.143
65.540	17.854	0.844	0.329	0.298	0.141
65.550	17.842	0.847	0.330	0.282	0.140
65.560	17.817	0.850	0.332	0.265	0.138
65.570	17.786	0.853	0.333	0.249	0.136
65.580	17.751	0.855	0.334	0.233	0.134
65.590	17.719	0.857	0.336	0.216	0.133
